index,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_raw_g,ay_raw_g,az_raw_g,gx_25hz_dps,gy_25hz_dps,gz_25hz_dps,ax_25hz_g,ay_25hz_g,az_25hz_g,bad
512,1.2300000,-0.9400000,0.0000000,-0.0444000,-0.0239000,1.1035000,-0.8992133,0.3399945,-0.1570481,0.0060400,0.0117339,1.0334773,1
513,1.1700000,1.0600000,0.0000000,-0.0419000,-0.0493000,1.2080000,-0.8249138,0.1710142,-0.2217405,0.0084622,0.0106618,1.0279492,1
514,-3.0300000,1.4300000,-0.9700000,0.0878000,0.0224000,0.9311000,-0.7001486,0.1013178,-0.2648987,0.0085245,0.0071074,1.0312080,1
515,-0.2300000,0.0900000,0.5400000,0.0156000,0.0063000,0.8823000,-0.6667116,0.1290131,-0.2994148,0.0108781,0.0042929,1.0298370,1
516,1.6500000,-0.0200000,1.2100000,-0.0751000,-0.0234000,1.2236000,-0.6286609,0.1683439,-0.2709887,0.0123954,0.0023760,1.0249401,1
517,-1.2600000,2.0400000,-0.3600000,0.0327000,0.0087000,1.0947000,-0.5174037,0.2220194,-0.1787713,0.0103263,0.0003170,1.0283154,1
518,-4.1300000,1.4300000,-0.8500000,0.0805000,0.0292000,0.8046000,-0.5049007,0.3488664,-0.1124963,0.0095916,-0.0005630,1.0325755,1
519,0.0700000,-0.3300000,0.7900000,-0.0078000,0.0112000,0.9233000,-0.6461092,0.4939752,-0.0864593,0.0120833,0.0004903,1.0252038,1
520,1.9000000,1.1900000,0.9100000,-0.0512000,-0.0244000,1.1713000,-0.7267436,0.5867217,-0.0298782,0.0129859,0.0016728,1.0148865,1
521,-1.2600000,2.2200000,-0.3000000,0.0092000,-0.0166000,1.0498000,-0.6676592,0.6848273,0.0552030,0.0104931,0.0012082,1.0134139,1
522,-3.1600000,1.2500000,-0.5500000,0.0468000,-0.0068000,0.9125000,-0.6520451,0.8309066,0.1005153,0.0083326,-0.0004801,1.0150751,1
523,-0.0400000,0.6400000,0.9100000,0.0097000,-0.0312000,0.8613000,-0.7426851,0.9654920,0.1116608,0.0085369,-0.0027575,1.0096296,1
524,2.6300000,0.7000000,1.4600000,-0.0517000,-0.0136000,1.1152000,-0.7534057,1.0391165,0.1646665,0.0082734,-0.0056595,1.0003487,1
525,0.8600000,1.9200000,0.0000000,-0.0185000,-0.0249000,1.0898000,-0.5776508,1.0823900,0.2623529,0.0051864,-0.0087390,0.9980135,1
526,-2.5500000,0.3900000,-0.8500000,0.0498000,-0.0039000,0.8789000,-0.3823753,1.1222024,0.3161793,0.0020086,-0.0113636,1.0001639,1
527,0.6200000,-0.2100000,0.3600000,0.0122000,-0.0043000,0.8759000,-0.2991194,1.1075933,0.2983895,0.0016830,-0.0128771,0.9959768,1
528,3.2400000,0.3900000,1.0900000,-0.0410000,0.0185000,1.1450000,-0.1829328,1.0164770,0.2822893,0.0020057,-0.0126928,0.9891100,1
529,1.9000000,1.2500000,0.1800000,-0.0107000,-0.0048000,1.0322000,0.0870295,0.9129340,0.3039129,0.0004349,-0.0109947,0.9895592,1
530,-2.0600000,-0.7600000,-1.0300000,0.0444000,0.0117000,0.9399000,0.3531940,0.8159650,0.3018019,-0.0009690,-0.0086086,0.9936846,1
531,0.0100000,0.5800000,-0.4800000,0.0009000,-0.0136000,0.9145000,0.4511415,0.6944503,0.2288065,-0.0002050,-0.0062863,0.9933533,1
532,2.3900000,0.7600000,0.3000000,-0.0292000,-0.0039000,1.1250000,0.4847478,0.5840258,0.1296690,0.0006429,-0.0046815,0.9915439,1
533,1.7200000,1.2500000,-0.4800000,0.0131000,-0.0117000,0.9931000,0.5981024,0.5335673,0.0484403,0.0002434,-0.0039410,0.9942279,1
534,-2.0600000,-0.6400000,-1.7700000,0.0673000,-0.0175000,0.9633000,0.6984692,0.5109608,-0.0563498,0.0012589,-0.0040491,0.9979092,1
535,-0.9600000,0.2100000,-0.4200000,-0.0014000,-0.0102000,0.9599000,0.6392491,0.4590298,-0.2082005,0.0047473,-0.0049360,0.9980202,1
536,1.5300000,1.2500000,0.7900000,-0.0410000,0.0322000,1.0844000,0.5007108,0.4095343,-0.3254164,0.0070752,-0.0052227,0.9975977,1
537,1.1100000,1.6100000,0.0000000,-0.0131000,0.0019000,0.9541000,0.4361029,0.4316510,-0.3511545,0.0060618,-0.0038604,0.9991826,1
538,-2.5500000,-1.0000000,-1.1000000,0.0268000,-0.0009000,1.0366000,0.3837328,0.4808489,-0.3456781,0.0041135,-0.0019716,1.0008512,1
539,-2.6700000,0.2700000,0.1200000,-0.0161000,0.0063000,0.9575000,0.1855634,0.4713638,-0.3561696,0.0030235,-0.0004733,1.0015477,1
540,1.5900000,1.4900000,1.3400000,-0.0336000,0.0507000,1.0537000,-0.0829650,0.4481001,-0.3246460,0.0012983,0.0017789,1.0019766,1
541,0.1300000,1.8000000,0.3600000,-0.0190000,-0.0058000,1.0048000,-0.2356679,0.4986035,-0.2148850,-0.0019670,0.0051269,1.0034926,1
542,-2.6700000,-0.6400000,-0.8500000,0.0375000,-0.0336000,1.0087000,-0.3311405,0.5803103,-0.1029262,-0.0045880,0.0069727,1.0056304,1
543,-3.4600000,0.4500000,0.1800000,0.0034000,-0.0268000,0.9150000,-0.5398931,0.6055756,-0.0461496,-0.0047075,0.0055921,1.0052879,1
544,1.4700000,1.8000000,1.5800000,-0.0263000,0.0458000,1.1059000,-0.7934824,0.6145034,0.0158624,-0.0040444,0.0034260,1.0035309,1
545,0.0100000,2.4100000,0.7900000,-0.0053000,0.0205000,0.9858000,-0.9026216,0.7006025,0.1373040,-0.0043888,0.0034746,1.0043817,1
546,-2.0600000,-0.8800000,-0.7300000,0.0366000,0.0009000,0.9375000,-0.9115550,0.8148191,0.2529631,-0.0042632,0.0049880,1.0048767,1
547,-3.1600000,0.3300000,-0.4800000,-0.0058000,-0.0068000,0.9887000,-0.9900622,0.8422965,0.2837241,-0.0025929,0.0058692,1.0017798,1
548,0.9200000,3.9900000,0.6000000,-0.0341000,0.0419000,1.0493000,-1.1106996,0.8679689,0.2587692,-0.0014962,0.0065493,0.9989317,1
549,-0.4700000,1.2500000,-0.6700000,0.0395000,0.0102000,0.9267000,-1.1347936,1.0067040,0.2229807,-0.0013654,0.0082106,0.9974721,1
550,-3.2200000,-0.5700000,-1.4000000,0.0419000,-0.0273000,1.0000000,-1.1241545,1.1337034,0.1391365,0.0005713,0.0093194,0.9947849,1
551,-2.6100000,1.5500000,0.0000000,-0.0327000,0.0068000,1.0366000,-1.2182175,1.1574188,0.0044963,0.0035871,0.0085268,0.9927434,1
552,1.1700000,3.8700000,1.0300000,-0.0336000,0.0278000,1.0073000,-1.3266874,1.2081828,-0.0896475,0.0040864,0.0076166,0.9936337,1
553,0.1300000,1.8000000,-0.3000000,0.0400000,0.0043000,0.9697000,-1.2924891,1.3664074,-0.1074783,0.0028753,0.0077605,0.9951359,1
554,-3.8900000,0.3300000,-0.9100000,0.0410000,-0.0180000,0.9990000,-1.2161309,1.5147670,-0.1199200,0.0036229,0.0075990,0.9953996,1
555,-2.9700000,1.3700000,0.4800000,-0.0415000,0.0229000,1.0151000,-1.2827478,1.5651505,-0.1512027,0.0054280,0.0067082,0.9955928,1
556,1.2900000,3.6900000,0.9700000,-0.0302000,0.0483000,1.0312000,-1.3939370,1.6074937,-0.1386342,0.0046997,0.0071263,0.9972838,1
557,-0.7200000,1.9800000,-0.3600000,0.0180000,0.0205000,0.9291000,-1.3755612,1.7210095,-0.0780647,0.0021700,0.0096337,0.9987192,1
558,-3.1000000,-0.4500000,-1.1000000,0.0317000,-0.0097000,1.0122000,-1.3185431,1.8001587,-0.0500180,0.0011264,0.0120665,0.9977664,1
559,-3.5200000,0.5800000,-0.3000000,-0.0483000,0.0122000,1.0493000,-1.3857218,1.7396465,-0.0854505,0.0010314,0.0129246,0.9973910,1
560,0.1900000,3.6300000,0.5400000,-0.0283000,0.0361000,0.9995000,-1.5173166,1.6482470,-0.1246074,-0.0009842,0.0134568,0.9995751,1
561,-0.2900000,1.3700000,0.0500000,0.0087000,0.0024000,0.9199000,-1.5487098,1.6421861,-0.1230414,-0.0041299,0.0144604,1.0003713,1
562,-2.1200000,-1.3700000,-0.8500000,0.0302000,-0.0571000,1.0112000,-1.4948399,1.6067933,-0.1163702,-0.0054279,0.0136171,0.9978497,1
563,-3.5800000,-0.5100000,-0.3000000,-0.0458000,-0.0014000,1.0302000,-1.5030808,1.4172581,-0.1419057,-0.0053565,0.0097088,0.9958529,1
564,1.5900000,2.6500000,0.4800000,-0.0249000,0.0336000,1.0332000,-1.5420595,1.1870679,-0.1663641,-0.0066136,0.0058941,0.9970102,1
565,-0.1100000,1.2500000,-0.1800000,0.0146000,0.0029000,0.8681000,-1.4534221,1.0653773,-0.1590459,-0.0085152,0.0043538,0.9972836,1
566,-0.5900000,-3.0800000,-1.0300000,0.0400000,-0.0610000,0.9985000,-1.2641510,0.9433179,-0.1598515,-0.0081611,0.0025824,0.9930159,1
567,-3.1000000,-1.3700000,-0.4800000,-0.0541000,-0.0136000,1.0781000,-1.1293740,0.6631314,-0.2021535,-0.0064650,-0.0014263,0.9896991,1
568,1.9600000,1.8600000,0.5400000,-0.0288000,0.0458000,1.0444000,-1.0492107,0.3506316,-0.2421652,-0.0068060,-0.0047342,0.9923980,1
569,0.4300000,0.4500000,-0.2400000,0.0087000,0.0102000,0.7939000,-0.8884069,0.1782754,-0.2411427,-0.0085465,-0.0047040,0.9939524,1
570,1.3500000,-4.1100000,-1.4600000,0.0327000,-0.0800000,1.0146000,-0.6301587,0.0263004,-0.2492319,-0.0085484,-0.0045840,0.9883417,1
571,-3.2200000,-2.1600000,-0.7900000,-0.0532000,-0.0214000,1.1289000,-0.4157155,-0.2727096,-0.3137275,-0.0074432,-0.0075770,0.9847158,1
572,2.0800000,1.5500000,0.6600000,-0.0170000,0.0371000,1.0063000,-0.3052371,-0.5807460,-0.3776875,-0.0079580,-0.0106090,0.9892154,1
573,1.4700000,-0.7000000,0.0500000,0.0288000,-0.0048000,0.8647000,-0.1614599,-0.7268323,-0.3767190,-0.0088217,-0.0107374,0.9930921,1
574,1.3500000,-4.0500000,-0.8500000,0.0556000,-0.0849000,0.9980000,0.0716535,-0.8404611,-0.3476422,-0.0067350,-0.0111099,0.9907852,1
575,-1.8800000,-2.1600000,-0.3600000,-0.0307000,-0.0141000,1.0786000,0.2613958,-1.0659337,-0.3414341,-0.0026605,-0.0142460,0.9888269,1
576,2.8800000,0.3900000,0.5400000,-0.0200000,0.0468000,1.0488000,0.3715278,-1.2851760,-0.3307097,-0.0003517,-0.0164445,0.9925655,1
577,1.0400000,-0.4500000,-0.3000000,0.0078000,0.0253000,0.8959000,0.5111251,-1.3592974,-0.2888296,-0.0001060,-0.0144287,0.9970085,1
578,1.3500000,-4.3600000,-1.2200000,0.0346000,-0.0595000,0.9863000,0.6863216,-1.3954441,-0.2644737,0.0006666,-0.0112156,0.9966220,1
579,-1.8800000,-2.8300000,-0.7900000,-0.0297000,-0.0136000,1.0371000,0.7809047,-1.5475265,-0.2985013,0.0020586,-0.0104089,0.9947495,1
580,4.1600000,0.3300000,0.5400000,-0.0112000,0.0234000,1.0659000,0.8139788,-1.7153544,-0.3417336,0.0020629,-0.0103265,0.9965090,1
581,0.9800000,-2.4100000,-0.6700000,0.0463000,-0.0566000,0.9189000,0.9188198,-1.7771725,-0.3496398,0.0017835,-0.0099141,0.9996812,1
582,-0.8400000,-3.9900000,-0.8500000,0.0332000,-0.0605000,1.0136000,1.0182879,-1.8443603,-0.3597603,0.0037626,-0.0118717,1.0000804,1
583,0.9200000,-0.7000000,0.4800000,-0.0410000,0.0024000,1.0634000,1.0046977,-1.9620119,-0.3753078,0.0061696,-0.0156921,1.0005208,1
584,2.9400000,0.2100000,1.3400000,0.0000000,0.0834000,1.0039000,0.9943992,-1.9838846,-0.3260086,0.0062376,-0.0163254,1.0036595,1
585,0.9800000,-1.9800000,-0.1800000,0.0000000,-0.0195000,0.9111000,1.0641594,-1.8839288,-0.2083526,0.0049567,-0.0124137,1.0050230,1
586,-1.3900000,-4.6600000,-0.8500000,0.0112000,-0.0390000,1.0190000,1.0939051,-1.8373806,-0.1135452,0.0039620,-0.0087992,1.0023831,1
587,0.8600000,-0.6400000,0.4200000,-0.0307000,0.0092000,1.0756000,1.0062271,-1.8997191,-0.0729406,0.0028390,-0.0075475,1.0009946,1
588,2.5700000,1.5500000,1.0900000,0.0341000,0.0634000,0.9936000,0.9274027,-1.8752549,-0.0193492,0.0015674,-0.0052788,1.0033138,1
589,0.1900000,-2.1000000,-0.1800000,0.0297000,-0.0249000,0.9028000,0.9266631,-1.7016891,0.0651779,0.0019755,-0.0011685,1.0038442,1
590,-2.0000000,-4.1100000,-0.6100000,0.0014000,-0.0483000,1.0932000,0.8708259,-1.5894334,0.1165635,0.0039845,0.0008646,1.0017146,1
591,-1.1400000,0.0300000,0.4800000,-0.0546000,0.0263000,1.0644000,0.6656456,-1.5964112,0.1216791,0.0045090,0.0001872,1.0032959,1
592,1.9600000,1.7400000,1.2100000,0.0092000,0.0878000,0.9262000,0.4339858,-1.5190337,0.1465152,0.0025030,0.0015874,1.0070216,1
593,0.3100000,-1.7900000,-0.4200000,0.0146000,0.0058000,0.9204000,0.3126044,-1.3128350,0.2004805,0.0005815,0.0065292,1.0055775,1
594,-2.2400000,-3.8700000,-1.1000000,0.0170000,-0.0405000,1.1123000,0.2164721,-1.1898005,0.2043251,0.0004151,0.0103570,1.0017792,1
595,-2.9700000,0.1500000,-0.0600000,-0.0468000,0.0151000,1.0771000,-0.0059677,-1.2036934,0.1365532,0.0003112,0.0107730,1.0036607,1
596,1.7200000,2.4700000,0.7900000,0.0161000,0.0683000,0.9135000,-0.2778890,-1.1379984,0.0734820,-0.0009955,0.0113391,1.0081884,1
597,0.2500000,-0.8200000,-0.3600000,0.0214000,-0.0180000,0.9042000,-0.4155023,-0.9186896,0.0504248,-0.0016170,0.0134765,1.0065844,1
598,-2.0000000,-3.3200000,-0.9700000,0.0185000,-0.0385000,1.1181000,-0.4659638,-0.7542416,0.0135113,-0.0003313,0.0136402,1.0018135,1
599,-3.5800000,0.0300000,-0.3000000,-0.0834000,-0.0166000,1.0551000,-0.6081059,-0.7374011,-0.0634655,0.0000179,0.0104081,1.0025342,1
600,1.9000000,2.2200000,0.4800000,-0.0151000,0.0668000,0.9375000,-0.7962229,-0.6882492,-0.1296271,-0.0030413,0.0074006,1.0061227,1
601,1.1700000,-0.2700000,0.0000000,0.0078000,-0.0200000,0.8515000,-0.8249929,-0.5170860,-0.1483916,-0.0068838,0.0068254,1.0035462,1
602,0.0100000,-3.7500000,-0.8500000,0.0073000,-0.0620000,1.1303000,-0.6918157,-0.4073435,-0.1559362,-0.0086385,0.0052012,0.9970057,1
603,-2.7900000,-0.3300000,-0.7900000,-0.0424000,-0.0131000,1.0810000,-0.5829597,-0.4669119,-0.1982557,-0.0094716,0.0005866,0.9969296,1
604,2.6900000,1.8000000,0.6000000,0.0166000,0.0742000,0.9233000,-0.5241537,-0.5200251,-0.2462233,-0.0104681,-0.0027013,1.0014575,1
605,1.6500000,0.0900000,0.0000000,0.0185000,0.0043000,0.8935000,-0.3591778,-0.4448339,-0.2489733,-0.0100795,-0.0017893,1.0006514,1
606,-0.1700000,-3.8100000,-1.3400000,0.0024000,-0.0532000,1.0385000,-0.1076311,-0.3976273,-0.2455978,-0.0078959,-0.0004662,0.9950372,1
607,-1.3900000,-1.6700000,-0.9100000,-0.0703000,-0.0097000,1.0834000,0.0607385,-0.5201756,-0.2958025,-0.0068050,-0.0018255,0.9929177,1
608,2.8100000,1.7400000,0.4200000,0.0092000,0.0751000,1.0214000,0.1610316,-0.6656356,-0.3592669,-0.0081495,-0.0025004,0.9966802,1
609,2.0800000,0.5800000,0.1200000,0.0473000,-0.0161000,0.8183000,0.3391445,-0.6574545,-0.3701046,-0.0084495,-0.0002341,0.9982454,1
610,1.9600000,-4.2400000,-0.4800000,0.0419000,-0.1147000,1.0498000,0.6054774,-0.6263037,-0.3437086,-0.0050369,-0.0002037,0.9935218,1
611,-1.8800000,-1.7300000,0.1200000,-0.0166000,-0.0302000,1.1689000,0.8103937,-0.7494148,-0.3136282,-0.0001441,-0.0057049,0.9927560,1
612,2.6900000,2.8300000,1.2800000,0.0429000,0.0708000,0.9531000,0.8945896,-0.8659751,-0.2482545,0.0040418,-0.0108694,0.9996892,1
613,2.2700000,0.5800000,0.3000000,0.0605000,0.0395000,0.8398000,0.9926043,-0.7805886,-0.1265355,0.0090065,-0.0102780,1.0024517,1
614,-3.1000000,-3.4400000,-1.4000000,-0.0073000,-0.0278000,1.1723000,1.0586712,-0.6520725,-0.0286657,0.0146122,-0.0066228,1.0001102,1
615,-0.5900000,1.4900000,-0.3600000,-0.0478000,0.0478000,1.0781000,0.9252197,-0.6138663,-0.0210324,0.0169954,-0.0031099,1.0038716,1
616,1.8400000,2.5300000,0.4800000,0.0341000,0.0629000,0.8554000,0.7163009,-0.4984761,-0.0473839,0.0157768,0.0020178,1.0096662,1
617,2.2000000,-1.6700000,-0.0600000,0.0405000,-0.0371000,0.9042000,0.6310086,-0.2864193,-0.0496329,0.0149510,0.0078858,1.0064425,1
618,-2.4200000,-2.5300000,-0.7900000,0.0136000,-0.0976000,1.1733000,0.6023336,-0.1944857,-0.0557240,0.0158050,0.0088287,1.0005859,1
619,-1.0800000,0.8800000,0.4200000,-0.0126000,-0.0043000,1.0356000,0.4608452,-0.2373880,-0.0796557,0.0161896,0.0039724,1.0025346,1
620,2.2000000,2.6500000,1.4600000,0.0620000,0.0571000,0.8813000,0.2852816,-0.2080765,-0.0582795,0.0161479,-0.0004474,1.0061072,1
621,0.8600000,-0.9400000,0.4200000,0.0375000,-0.0170000,0.9262000,0.2337145,-0.0673252,0.0356255,0.0178144,-0.0013803,1.0023730,1
622,-2.1200000,-3.0200000,-0.6700000,-0.0156000,-0.0537000,1.1469000,0.2180168,-0.0168332,0.1257255,0.0198902,-0.0024823,0.9973894,1
623,-1.5700000,0.5100000,-0.2400000,-0.0336000,0.0278000,1.0708000,0.0910224,-0.1130372,0.1501147,0.0190754,-0.0049298,1.0002432,1
624,1.4700000,3.3200000,0.6600000,0.0581000,0.0913000,0.8579000,-0.0738538,-0.1391471,0.1438566,0.0165244,-0.0042316,1.0049942,1
625,0.9800000,-1.1200000,0.2400000,0.0336000,-0.0356000,0.8789000,-0.1264686,-0.0236118,0.1547965,0.0158945,0.0000667,1.0009221,1
626,-1.1400000,-3.2600000,-0.3000000,-0.0258000,-0.0747000,1.2690000,-0.1040626,0.0086020,0.1662475,0.0162120,0.0017214,0.9959208,1
627,-2.3000000,2.2800000,0.2400000,-0.0200000,0.0043000,1.0629000,-0.1536328,-0.0790755,0.1578264,0.0143500,-0.0009846,1.0026769,1
628,1.3500000,3.5700000,1.3400000,0.0712000,0.0942000,0.7451000,-0.2612489,-0.0311492,0.1702735,0.0121116,-0.0020767,1.0096046,1
629,1.8400000,-1.0600000,0.7300000,0.0131000,-0.0166000,0.9418000,-0.2642949,0.1699876,0.2378821,0.0124242,0.0009264,1.0031320,1
630,-1.9400000,-2.3400000,-0.1200000,-0.0537000,-0.0874000,1.2646000,-0.1829591,0.2674572,0.3159565,0.0125043,0.0022478,0.9965863,1
631,-2.9100000,2.5300000,0.1200000,-0.0449000,0.0234000,1.0585000,-0.2155092,0.2440161,0.3528986,0.0087556,-0.0004593,1.0032966,1
632,0.3700000,4.2400000,0.6600000,0.0625000,0.1220000,0.7734000,-0.3674888,0.3491597,0.3639070,0.0040212,-0.0005238,1.0104484,1
633,2.3300000,0.2700000,0.3000000,0.0302000,-0.0004000,0.8823000,-0.4322261,0.6150848,0.3766783,0.0028769,0.0048392,1.0039051,1
634,-2.3600000,-2.5900000,-0.6700000,-0.0522000,-0.0815000,1.3256000,-0.3854007,0.7802070,0.3664586,0.0033319,0.0086873,0.9966555,1
635,-4.0700000,3.0800000,-0.5500000,-0.0668000,0.0078000,1.0561000,-0.4541471,0.7866791,0.2985327,0.0005242,0.0073324,1.0041158,1
636,0.9800000,4.6600000,0.3600000,0.0615000,0.0888000,0.7431000,-0.6529482,0.8929195,0.2026686,-0.0038150,0.0063343,1.0122029,1
637,2.6300000,0.2100000,0.4200000,0.0415000,-0.0058000,0.8447000,-0.7175526,1.1425768,0.1367541,-0.0043293,0.0087923,1.0040982,1
638,-0.7200000,-2.8300000,-0.3600000,-0.0537000,-0.0898000,1.2724000,-0.5904831,1.2560954,0.1003639,-0.0024878,0.0094094,0.9926444,1
639,-3.6500000,2.0400000,-0.4800000,-0.0795000,-0.0136000,1.1533000,-0.5109564,1.1595099,0.0532973,-0.0040270,0.0050527,0.9967907,1
640,1.4100000,5.0900000,0.6000000,0.0708000,0.0732000,0.7534000,-0.5516560,1.1317458,0.0043696,-0.0075405,0.0009729,1.0063834,1
641,1.9000000,-0.0200000,0.7300000,0.0727000,0.0375000,0.7753000,-0.5119531,1.2680392,0.0017595,-0.0064809,0.0016984,1.0006839,1
642,0.9800000,-3.3200000,-0.3600000,-0.0600000,-0.0781000,1.2670000,-0.3210466,1.2883295,0.0340859,-0.0021437,0.0034351,0.9883578,1
643,-3.5200000,0.5800000,-0.9100000,-0.0849000,-0.0180000,1.1948000,-0.1659893,1.0757399,0.0340053,-0.0018448,0.0015276,0.9915117,1
644,0.9200000,4.1800000,-0.0600000,0.0620000,0.0903000,0.7509000,-0.1564370,0.8935457,-0.0137650,-0.0048749,-0.0002965,1.0024004,1
645,1.7800000,-0.1500000,-0.1200000,0.0712000,0.0366000,0.7768000,-0.1357352,0.8814463,-0.0663926,-0.0042115,0.0025581,0.9986151,1
646,1.2300000,-4.4200000,-0.3600000,-0.0649000,-0.0957000,1.2114000,0.0031220,0.7920317,-0.1080669,-0.0006460,0.0055450,0.9865763,1
647,-1.9400000,2.5300000,-0.1800000,-0.0180000,0.0463000,0.9750000,0.1381193,0.5413204,-0.1465984,0.0001542,0.0048361,0.9834402,1
648,1.4700000,2.1000000,0.3600000,0.0991000,0.0683000,0.6889000,0.1899060,0.3920685,-0.1667639,0.0006189,0.0053025,0.9797526,1
649,2.2700000,-3.7500000,0.2400000,-0.0004000,-0.0532000,0.9526000,0.2735363,0.3246978,-0.1506353,0.0044782,0.0077804,0.9650643,1
650,-0.8400000,-3.0800000,-0.3600000,-0.0834000,-0.1113000,1.3032000,0.4090296,0.0850985,-0.1185501,0.0068929,0.0057441,0.9563878,1
651,-2.9700000,0.8800000,-0.3600000,-0.0219000,0.0454000,1.0415000,0.4152713,-0.2567580,-0.1053188,0.0040900,-0.0006505,0.9663868,1
652,0.8600000,1.4900000,0.5400000,0.0571000,0.0996000,0.7080000,0.2670207,-0.4519677,-0.0992172,0.0005560,-0.0031108,0.9773917,1
653,2.5100000,-3.8700000,0.5400000,-0.0107000,-0.0175000,0.8969000,0.1757943,-0.5410585,-0.0620284,-0.0001164,0.0001221,0.9733002,1
654,-0.4100000,-4.8500000,-0.2400000,-0.0942000,-0.0756000,1.3041000,0.2130199,-0.7776573,-0.0054794,-0.0017132,0.0019648,0.9689227,1
655,-2.8500000,0.1500000,-0.6100000,-0.0380000,0.0346000,1.0659000,0.1964853,-1.1364472,0.0201828,-0.0073614,0.0002956,0.9800794,1
656,1.2300000,0.4500000,0.0000000,0.0708000,0.0795000,0.7172000,0.0720897,-1.3576047,0.0056982,-0.0123889,0.0006694,0.9919099,1
657,3.1200000,-3.8100000,0.1800000,0.0366000,-0.0605000,0.9462000,0.0413447,-1.4458134,-0.0126851,-0.0118023,0.0035284,0.9890311,1
658,-0.3500000,-4.0500000,-0.3000000,-0.0449000,-0.1005000,1.2792000,0.1612986,-1.6115744,-0.0222513,-0.0084877,0.0022268,0.9858327,1
659,-2.1200000,-0.0900000,-0.3000000,-0.0209000,0.0083000,1.0693000,0.2312985,-1.8294225,-0.0410590,-0.0071682,-0.0038720,0.9964454,1
660,1.5300000,0.2700000,0.1800000,0.0761000,0.0864000,0.7353000,0.1961570,-1.9017061,-0.0642830,-0.0059590,-0.0074222,1.0066122,1
661,2.9400000,-2.6500000,0.1200000,0.0268000,-0.0307000,0.9130000,0.2357844,-1.8394780,-0.0703987,-0.0015296,-0.0060823,1.0016139,1
662,-0.2300000,-3.6300000,-0.4200000,-0.0683000,-0.0922000,1.2587000,0.3864567,-1.8257183,-0.0686656,0.0026672,-0.0060840,0.9946636,1
663,-1.7500000,-0.0900000,-0.6700000,-0.0161000,0.0454000,1.1142000,0.4667061,-1.8710608,-0.0899538,0.0026161,-0.0090045,1.0015721,1
664,1.7800000,1.7400000,-0.0600000,0.0908000,0.0917000,0.7314000,0.4415194,-1.7914051,-0.1329325,0.0021783,-0.0083406,1.0102648,1
665,2.4500000,-2.1600000,0.0000000,0.0541000,-0.0078000,0.9082000,0.4754523,-1.5717055,-0.1656838,0.0061329,-0.0028064,1.0046764,1
666,0.3100000,-3.5000000,-0.6100000,-0.0678000,-0.0751000,1.2666000,0.5994032,-1.4266472,-0.1868349,0.0108114,0.0009885,0.9969891,1
