index,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_raw_g,ay_raw_g,az_raw_g,gx_25hz_dps,gy_25hz_dps,gz_25hz_dps,ax_25hz_g,ay_25hz_g,az_25hz_g,bad
611,-2.6000000,9.4000000,0.3000000,0.0991000,0.0712000,0.9106000,0.0140851,-0.4096886,0.1058111,0.0263265,0.0047398,1.0113955,27
612,-3.5800000,-1.7600000,-2.6200000,-0.0473000,-0.0839000,0.8920000,-0.0537095,0.1773019,-0.1412913,0.0287535,0.0043897,1.0108737,27
613,2.9400000,-5.2400000,-2.2600000,-0.0512000,-0.0634000,1.1806000,-0.2298436,0.5523793,-0.4330206,0.0270623,0.0005991,1.0071592,27
614,0.3800000,9.0300000,0.4800000,0.0864000,0.1113000,1.0551000,-0.2705199,0.6840937,-0.7190908,0.0225324,-0.0038763,1.0103934,27
615,-3.3900000,7.9400000,-1.2800000,0.0395000,0.0053000,0.8125000,-0.2686501,1.1305439,-0.8966105,0.0210525,-0.0031316,1.0137074,27
616,-1.2600000,-5.9100000,-3.4800000,-0.0639000,-0.0708000,1.1679000,-0.3997078,1.7076390,-1.0500986,0.0204505,-0.0013761,1.0116790,27
617,0.7500000,8.0600000,-0.2400000,0.0615000,0.0668000,1.1284000,-0.5552822,2.0245277,-1.2344874,0.0178834,-0.0015355,1.0149970,27
618,-2.4800000,10.4400000,-0.6700000,0.0415000,-0.0302000,0.7744000,-0.6554391,2.4798490,-1.3465608,0.0168207,-0.0008596,1.0199188,27
619,-1.3200000,-4.8100000,-2.3200000,-0.0468000,-0.0903000,0.9458000,-0.7780822,3.0572668,-1.3885905,0.0167500,-0.0020421,1.0139038,27
620,3.3100000,-0.5400000,-0.8500000,-0.0180000,-0.0463000,1.2241000,-0.8305844,3.1876171,-1.4277095,0.0139513,-0.0077999,1.0067220,27
621,-1.1300000,11.4200000,1.2100000,0.0874000,0.0961000,0.9697000,-0.7137854,3.1262063,-1.3945400,0.0111279,-0.0126093,1.0088803,27
622,-1.0700000,4.7600000,-0.4200000,0.0024000,-0.0712000,0.7583000,-0.5819370,3.3791372,-1.2381426,0.0116205,-0.0131806,1.0079806,27
623,0.2000000,-6.2700000,-1.8900000,-0.0766000,-0.0693000,1.1123000,-0.5122827,3.5645201,-1.0688993,0.0113162,-0.0148098,0.9987011,27
624,1.2400000,4.2700000,0.5400000,0.0170000,0.0258000,1.2368000,-0.4150089,3.3265729,-0.9479916,0.0075248,-0.0183603,0.9972663,27
625,-0.6500000,12.2700000,1.8800000,0.0517000,0.0190000,0.7875000,-0.2785139,3.1987421,-0.7728026,0.0046714,-0.0191364,1.0040648,27
626,-2.6600000,-1.7600000,0.0000000,-0.0234000,-0.0493000,0.8461000,-0.2232253,3.4030467,-0.5120045,0.0044142,-0.0178057,1.0012280,27
627,1.7200000,-4.0200000,-0.7300000,-0.0971000,-0.1196000,1.1787000,-0.2551878,3.3556936,-0.2805143,0.0020430,-0.0195224,0.9924495,27
628,0.1400000,7.3900000,2.1900000,0.0375000,0.0664000,1.1513000,-0.2367101,3.0073482,-0.0948521,-0.0032589,-0.0235156,0.9945515,27
629,-0.6500000,8.3000000,2.4900000,0.0083000,-0.0664000,0.6728000,-0.1787312,2.9251347,0.1551543,-0.0066747,-0.0252560,0.9994322,27
630,-1.5600000,-7.6800000,-0.0600000,-0.0942000,-0.0585000,0.9169000,-0.1818150,2.9649804,0.4458249,-0.0091345,-0.0268518,0.9908352,27
631,4.2900000,-3.0400000,1.2100000,-0.0859000,-0.0566000,1.2626000,-0.1587436,2.5495064,0.6683308,-0.0153205,-0.0305381,0.9814225,27
632,1.2400000,8.7300000,3.9600000,0.0268000,0.0751000,0.9487000,0.0346943,1.9772115,0.8842728,-0.0228611,-0.0323892,0.9847267,27
633,-2.1100000,-0.2900000,2.1900000,0.0009000,0.0009000,0.7241000,0.2495574,1.7351110,1.1790746,-0.0264914,-0.0290765,0.9857451,27
634,1.9700000,-9.8800000,-0.1800000,-0.1367000,-0.0561000,1.0971000,0.3470282,1.4057078,1.4373073,-0.0288625,-0.0241984,0.9773812,27
635,4.4700000,0.4900000,2.3700000,0.0048000,0.0664000,1.2792000,0.5081884,0.6886885,1.5718115,-0.0334410,-0.0200276,0.9778006,27
636,0.5000000,8.4900000,3.4100000,0.0810000,0.0444000,0.7158000,0.7998755,0.1652682,1.6918714,-0.0346168,-0.0133117,0.9873098,27
637,-2.9000000,-6.8200000,0.2400000,-0.0288000,-0.0400000,0.8891000,0.9743069,0.0301830,1.8223443,-0.0298185,-0.0056215,0.9863927,27
638,2.6400000,-8.1700000,0.2400000,-0.1230000,-0.1040000,1.2724000,0.9544876,-0.3263892,1.8425723,-0.0263460,-0.0030414,0.9822062,27
639,2.4000000,5.2500000,4.2000000,0.0615000,0.1010000,1.0727000,0.9610977,-0.8885505,1.8063356,-0.0262862,-0.0040945,0.9911248,27
640,-2.0500000,4.5800000,3.5900000,0.0581000,0.0273000,0.5844000,0.9963781,-1.0389371,1.8836055,-0.0229693,-0.0019246,0.9976020,27
641,-1.1300000,-12.1300000,0.0000000,-0.1308000,-0.0498000,1.1152000,0.8821268,-1.0061363,2.0103948,-0.0180550,0.0017465,0.9890291,27
642,3.9800000,-4.9300000,1.2100000,-0.0649000,0.0146000,1.4042000,0.7313598,-1.3985247,2.0266096,-0.0188431,0.0028019,0.9888105,27
643,-0.7100000,8.9100000,3.5300000,0.1157000,0.1533000,0.7416000,0.6988226,-1.8005257,1.9937004,-0.0207449,0.0059187,1.0029287,27
644,-2.4200000,-3.0400000,-0.1200000,0.0136000,0.0424000,0.6318000,0.6246277,-1.7158861,1.9761126,-0.0166811,0.0147445,1.0020920,27
645,2.2100000,-13.6000000,-3.3500000,-0.1811000,-0.0585000,1.3330000,0.4597858,-1.7400571,1.8048797,-0.0135019,0.0228275,0.9880962,27
646,2.7600000,0.2500000,-1.1600000,0.0161000,0.0913000,1.3530000,0.4127248,-2.2180746,1.3898017,-0.0170560,0.0265131,0.9931465,27
647,-1.9300000,9.0300000,-0.4900000,0.0161000,0.0913000,1.3530000,0.4658700,-2.4282056,0.8882297,-0.0206323,0.0310729,1.0248922,28
648,-0.5900000,-11.2200000,-3.8400000,-0.0659000,-0.0400000,0.9184000,0.4285890,-2.2255162,0.3750926,-0.0216220,0.0361987,1.0628821,28
649,3.3700000,-3.6500000,-2.1300000,0.0263000,0.0532000,1.4516000,0.3754704,-2.2593598,-0.1909998,-0.0223152,0.0378735,1.0950769,28
650,-0.1600000,9.5800000,0.0000000,0.1474000,0.0771000,0.5410000,0.4315392,-2.2791086,-0.7013957,-0.0182740,0.0387871,1.1153695,28
651,-1.6800000,-8.2900000,-2.9300000,-0.0063000,0.0058000,0.8637000,0.4603462,-1.9636840,-1.0740152,-0.0078919,0.0405389,1.1070120,28
652,2.0900000,-10.6700000,-4.0900000,-0.1152000,-0.0327000,1.3701000,0.4131212,-1.9585095,-1.4265454,-0.0002057,0.0395305,1.0857950,28
653,1.8500000,4.4000000,-0.8500000,0.0903000,0.1416000,1.2358000,0.4370086,-2.3045603,-1.7782389,0.0018002,0.0373549,1.0821593,28
654,-5.0400000,6.1700000,-0.7900000,0.0830000,0.0585000,0.5253000,0.4322849,-2.2550087,-1.9930946,0.0059224,0.0391646,1.0805980,28
655,-0.7700000,-9.0200000,-3.9000000,-0.0786000,-0.0610000,0.9536000,0.2137781,-1.8870325,-2.0979082,0.0116593,0.0411474,1.0578586,28
656,1.1700000,-6.4000000,-2.9300000,-0.0522000,-0.0131000,1.5117000,-0.0521861,-1.8663617,-2.2279587,0.0118634,0.0375752,1.0375060,28
657,-1.2000000,9.9500000,0.0500000,0.1401000,0.0732000,0.8979000,-0.2111395,-1.9415627,-2.3273966,0.0101798,0.0319845,1.0390108,28
658,-5.1600000,1.2200000,-1.1600000,0.0585000,-0.0380000,0.6445000,-0.4244557,-1.5381934,-2.2843361,0.0140361,0.0277434,1.0358781,28
659,-0.3400000,-9.5700000,-2.6800000,-0.1250000,-0.0898000,1.1040000,-0.7653571,-1.0992883,-2.1726232,0.0180347,0.0209349,1.0167456,28
660,3.8000000,0.5500000,0.1800000,0.0175000,0.0151000,1.4243000,-0.9634810,-1.0783343,-2.0537702,0.0156560,0.0108196,1.0086888,28
661,-4.1300000,9.7700000,1.4600000,0.1186000,0.0791000,0.6347000,-0.9502874,-0.9521608,-1.8298289,0.0134471,0.0038546,1.0146185,28
662,-4.0600000,-4.9900000,-1.2200000,-0.0390000,-0.0361000,0.7421000,-1.0365961,-0.4914900,-1.5014506,0.0152821,0.0018334,1.0059161,28
663,1.4800000,-8.9000000,-2.0700000,-0.1694000,-0.0786000,1.4340000,-1.2249748,-0.3395144,-1.2314822,0.0126446,-0.0010502,0.9908803,28
664,1.6600000,6.5900000,1.1500000,0.1030000,0.0654000,1.1171000,-1.2361386,-0.5401208,-1.0439593,0.0044184,-0.0053839,0.9965744,28
665,-4.6700000,6.0400000,1.0900000,0.1030000,0.0654000,1.1171000,-1.1413844,-0.4181299,-0.8133163,0.0015911,-0.0053690,1.0162729,29
666,-2.6000000,-10.3000000,-1.1600000,-0.0957000,-0.0913000,1.0214000,-1.1953793,-0.1382033,-0.5564756,0.0039338,-0.0028214,1.0350844,29
667,2.6400000,-4.9900000,0.1100000,-0.0825000,-0.0961000,1.6093000,-1.2791828,-0.3401994,-0.3695402,0.0016881,-0.0052446,1.0597789,29
668,-2.9000000,10.3800000,3.2300000,0.1630000,0.1020000,0.7416000,-1.2345875,-0.6412458,-0.1739715,-0.0018500,-0.0100226,1.0905283,29
669,-3.0300000,1.6500000,1.5800000,0.0888000,-0.0317000,0.4936000,-1.2311236,-0.4329567,0.1291119,0.0027032,-0.0107514,1.0946646,29
670,-0.9500000,-11.4600000,-0.8500000,-0.1435000,-0.0747000,1.4096000,-1.3290277,-0.2200042,0.4243848,0.0093646,-0.0110802,1.0724088,29
671,1.6600000,2.7500000,1.0900000,0.0351000,-0.0092000,1.4409000,-1.3507259,-0.4376969,0.5991471,0.0096091,-0.0142228,1.0674550,29
672,-4.6700000,11.1100000,2.5600000,0.1918000,0.0800000,0.4565000,-1.3023254,-0.4387235,0.7412239,0.0113738,-0.0153588,1.0738794,29
673,-1.6200000,-3.1600000,-0.2400000,0.0141000,-0.0751000,0.7563000,-1.3534386,0.0338805,0.8926977,0.0202840,-0.0133333,1.0541945,29
674,1.6600000,-7.5000000,-1.2200000,-0.1318000,-0.0888000,1.6494000,-1.4030148,0.2798381,0.9354038,0.0261404,-0.0141563,1.0295541,29
675,-0.2800000,9.4000000,1.7600000,0.1362000,0.0820000,1.0190000,-1.2935831,0.2391728,0.8691726,0.0255211,-0.0169752,1.0329484,29
676,-2.7800000,9.4600000,1.9500000,0.1362000,0.0820000,1.0190000,-1.1532210,0.6108092,0.8422257,0.0286327,-0.0142623,1.0466653,30
677,-1.6200000,-7.5600000,-0.4200000,-0.1240000,-0.0449000,1.1591000,-1.1203793,1.2170210,0.8625213,0.0340439,-0.0073379,1.0560539,30
678,4.1700000,-1.0900000,0.6000000,-0.0747000,-0.0468000,1.5937000,-1.0464664,1.3724857,0.8405911,0.0310340,-0.0034040,1.0762680,30
679,-1.5600000,13.1900000,3.2300000,0.1894000,0.1240000,0.6430000,-0.8113659,1.4312243,0.8395328,0.0249235,-0.0008987,1.1029779,30
680,-2.7800000,3.5400000,1.2100000,0.0600000,-0.0424000,0.5283000,-0.6301482,1.9329246,0.9375010,0.0263147,0.0039695,1.0999464,30
681,1.6600000,-7.6200000,-1.3400000,-0.1435000,-0.0839000,1.5268000,-0.5729571,2.3534670,1.0115796,0.0284248,0.0058751,1.0744367,30
682,-1.8700000,12.4500000,2.0700000,0.1909000,0.1079000,0.7885000,-0.5169608,2.4491829,0.9898764,0.0267697,0.0045708,1.0595351,30
683,-3.5100000,7.2000000,1.0900000,0.1909000,0.1079000,0.7885000,-0.5517843,2.8054599,0.9745611,0.0321774,0.0081830,1.0430323,31
684,1.4800000,-7.1900000,-1.6500000,-0.1826000,-0.0791000,1.3789000,-0.6786093,3.2034254,0.9386655,0.0408953,0.0147548,1.0238580,31
685,3.5600000,2.6900000,-0.1800000,-0.0219000,-0.0322000,1.4658000,-0.6449828,3.1111447,0.7922383,0.0392609,0.0161274,1.0299703,31
686,-3.0900000,13.7300000,1.2700000,-0.0219000,-0.0322000,1.4658000,-0.4609434,3.0414250,0.6198221,0.0300720,0.0121835,1.0671569,32
687,-1.5000000,-0.1100000,-1.2200000,0.0043000,-0.0058000,0.6586000,-0.3886237,3.3556863,0.4823453,0.0205298,0.0066188,1.1068197,32
688,4.6500000,-8.1100000,-2.7400000,-0.1826000,-0.0966000,1.6713000,-0.3399419,3.3961146,0.2768998,0.0088263,-0.0003015,1.1328002,32
689,0.9900000,7.6900000,-0.4200000,0.0942000,0.0405000,1.1000000,-0.1048782,2.9757014,-0.0201008,-0.0047450,-0.0078989,1.1609103,32
690,-4.0600000,10.3800000,-0.1200000,0.0942000,0.0405000,1.1000000,0.1059197,2.8214918,-0.2832763,-0.0110595,-0.0116368,1.1855193,33
691,0.9300000,-7.3100000,-2.0700000,-0.1523000,-0.0688000,1.0668000,0.1080895,2.9204914,-0.4841353,-0.0116040,-0.0120410,1.1937655,33
692,5.2000000,-5.7300000,-1.2800000,-0.1499000,-0.0776000,1.7290000,0.1610480,2.5491406,-0.6853262,-0.0182570,-0.0148414,1.2028206,33
693,-3.6400000,10.1300000,1.4600000,0.1264000,0.0996000,0.6464000,0.3365165,1.9326727,-0.8229699,-0.0275985,-0.0179436,1.2158565,33
694,-0.8900000,4.0900000,0.6600000,0.1264000,0.0996000,0.6464000,0.3623724,1.7559940,-0.7989441,-0.0267674,-0.0140493,1.2002129,34
695,2.5800000,-13.4200000,-1.1600000,-0.2148000,-0.0400000,1.5585000,0.2928078,1.5998234,-0.6868182,-0.0207824,-0.0052255,1.1640082,34
696,3.0700000,-0.9000000,-0.1800000,0.0039000,-0.0239000,1.3896000,0.3720820,0.8961722,-0.5966849,-0.0212853,0.0007671,1.1507691,34
697,-4.6100000,9.5200000,1.3400000,0.0039000,-0.0239000,1.3896000,0.4755767,0.2584167,-0.4945591,-0.0239769,0.0023056,1.1648563,35
698,0.5000000,-4.6900000,-0.5500000,-0.0878000,-0.0341000,0.7500000,0.3902774,0.0987529,-0.3501683,-0.0253053,0.0009822,1.1791004,35
699,3.5600000,-12.0700000,-2.3800000,-0.2099000,-0.0600000,1.6855000,0.3032141,-0.2511755,-0.2724112,-0.0317883,-0.0030001,1.1853980,35
700,-0.5900000,4.4000000,0.0000000,0.0883000,0.0400000,0.9409000,0.3642037,-0.9460614,-0.3073006,-0.0418134,-0.0076047,1.1958698,35
701,-1.9300000,5.5600000,0.8500000,0.0883000,0.0400000,0.9409000,0.3830993,-1.2697362,-0.3357179,-0.0437795,-0.0087419,1.1970575,36
702,2.1500000,-12.0700000,-1.2800000,-0.1801000,-0.0561000,1.2602000,0.3182505,-1.3060357,-0.3185390,-0.0398203,-0.0074857,1.1836538,36
703,4.2900000,-7.6800000,-1.6500000,-0.0947000,-0.0493000,1.5092000,0.3848488,-1.7517873,-0.3494121,-0.0414448,-0.0085188,1.1797947,36
704,-1.0700000,7.2000000,1.6400000,0.1210000,0.0722000,0.5678000,0.5906507,-2.3032301,-0.4001882,-0.0441480,-0.0101539,1.1798747,36
705,-0.2800000,-2.0600000,0.7200000,-0.0380000,-0.0297000,0.6752000,0.7127490,-2.3782839,-0.3534091,-0.0401400,-0.0090734,1.1518193,36
706,2.7600000,-13.2900000,-1.2800000,-0.1928000,-0.0190000,1.4995000,0.7564936,-2.4404152,-0.2588667,-0.0373132,-0.0077761,1.1099353,36
707,2.0900000,-0.9000000,0.5400000,-0.0048000,0.0292000,1.1738000,0.8709885,-2.8774788,-0.2035444,-0.0411065,-0.0070926,1.0912721,36
708,-2.1100000,5.6200000,2.3100000,-0.0048000,0.0292000,1.1738000,0.9714532,-3.1168219,-0.1093361,-0.0443983,-0.0047067,1.0924734,37
709,0.4400000,-7.2500000,-0.0600000,-0.1220000,-0.0712000,0.9501000,0.9239053,-2.9578823,0.0622931,-0.0456823,-0.0024690,1.0952844,37
710,3.3700000,-10.3600000,-0.9100000,-0.1469000,-0.0263000,1.5351000,0.8621682,-3.0047332,0.1930702,-0.0507829,-0.0036372,1.1016656,37
711,0.1400000,5.0700000,1.5800000,0.0869000,0.0351000,0.9130000,0.9003224,-3.2533096,0.2554093,-0.0565800,-0.0058756,1.1163348,37
712,-2.3600000,2.9300000,1.6400000,0.0869000,0.0351000,0.9130000,0.8783741,-3.0969589,0.3529970,-0.0534673,-0.0052526,1.1219022,38
713,3.0700000,-10.9700000,-0.3000000,-0.1372000,-0.0317000,1.2578000,0.7634089,-2.7486971,0.4788077,-0.0446954,-0.0029530,1.1156158,38
714,3.8600000,-4.4400000,0.1100000,-0.0693000,-0.0234000,1.4248000,0.7817854,-2.7754814,0.5441282,-0.0406364,-0.0022792,1.1194353,38
715,-1.6200000,4.0900000,1.9500000,-0.0693000,-0.0234000,1.4248000,0.9149321,-2.8862094,0.5798657,-0.0416995,-0.0037104,1.1430621,39
716,2.9400000,-10.0600000,-0.7300000,-0.1152000,0.0078000,1.2163000,0.9983231,-2.8522928,0.6220769,-0.0455204,-0.0055835,1.1766607,39
717,4.1700000,-5.6600000,-1.0400000,-0.0717000,0.0004000,1.4370000,1.1409101,-3.0370139,0.5881297,-0.0517731,-0.0064849,1.2100135,39
718,-0.8300000,5.0100000,0.9100000,0.1567000,0.1191000,0.6665000,1.3505764,-3.2402760,0.4809527,-0.0536706,-0.0039774,1.2297323,39
719,-0.4600000,-1.6400000,-0.6700000,0.0000000,-0.0273000,0.6923000,1.4177207,-3.0557091,0.3757871,-0.0457219,0.0021939,1.2131250,39
720,3.1900000,-9.6900000,-2.3800000,-0.1103000,-0.0117000,1.4868000,1.3758134,-2.8517248,0.2217165,-0.0360191,0.0070361,1.1760722,39
721,1.5400000,1.4100000,-0.7300000,0.0581000,-0.0117000,1.1704000,1.3882341,-2.8856450,-0.0186218,-0.0301662,0.0083232,1.1549597,39
722,-3.5800000,5.0700000,0.7200000,0.0581000,-0.0117000,1.1704000,1.3387028,-2.7117360,-0.2339272,-0.0227038,0.0075401,1.1490139,40
723,1.3600000,-4.7500000,-0.4900000,-0.0322000,-0.0693000,1.0683000,1.1138381,-2.2457892,-0.3488032,-0.0132400,0.0043355,1.1448680,40
724,1.9700000,-5.6600000,-0.4900000,-0.0722000,-0.0307000,1.5932000,0.9024348,-1.9691827,-0.4095210,-0.0076833,-0.0017032,1.1486504,40
725,-2.3600000,6.1100000,1.1500000,0.1684000,0.0668000,0.7607000,0.7534003,-1.8336197,-0.4219909,-0.0036670,-0.0067226,1.1595273,40
726,-1.5000000,3.4200000,0.6000000,0.1684000,0.0668000,0.7607000,0.5119393,-1.3989432,-0.3476876,0.0078996,-0.0059936,1.1511834,41
727,1.6600000,-7.5600000,-1.1000000,-0.0888000,0.0048000,1.4414000,0.2416436,-0.8995314,-0.2469979,0.0230459,-0.0009235,1.1281340,41
728,0.2000000,-0.2300000,-1.2200000,-0.0200000,-0.0200000,1.4360000,0.0894454,-0.7465650,-0.2192133,0.0303222,0.0035351,1.1247377,41
729,-4.3100000,6.8400000,-0.1800000,-0.0200000,-0.0200000,1.4360000,-0.0605403,-0.6121840,-0.2584936,0.0295646,0.0050021,1.1476727,42
730,2.2100000,-0.3500000,-1.2200000,0.0322000,-0.0356000,0.6918000,-0.2765880,-0.2137276,-0.3191538,0.0261454,0.0036211,1.1705985,42
731,1.5400000,-8.7800000,-2.1300000,-0.0888000,0.0185000,1.6782000,-0.3597938,0.0059725,-0.4278156,0.0209604,0.0009845,1.1815947,42
732,-1.2000000,4.3400000,-1.7100000,0.0898000,-0.0346000,1.0996000,-0.3021135,-0.1261336,-0.6075375,0.0148346,-0.0014524,1.1971107,42
733,-3.2700000,5.6200000,-0.7300000,0.0898000,-0.0346000,1.0996000,-0.3237946,-0.0898672,-0.8001204,0.0133411,-0.0046117,1.2108488,43
734,1.9700000,-3.4100000,-1.5800000,0.0019000,-0.0292000,1.0756000,-0.4275693,0.1850263,-0.9547533,0.0167601,-0.0089386,1.2102407,43
735,1.7900000,-3.0400000,-2.2600000,-0.0395000,-0.0385000,1.6362000,-0.4103722,0.2613124,-1.1007414,0.0186930,-0.0136365,1.2107753,43
736,-5.7700000,6.7200000,-1.3400000,0.1640000,0.0410000,0.7290000,-0.3707945,0.2336155,-1.2553650,0.0201763,-0.0168635,1.2158157,43
737,-0.6500000,4.0300000,-0.9100000,0.1640000,0.0410000,0.7290000,-0.5244911,0.4868879,-1.3711729,0.0285945,-0.0158814,1.1981604,44
738,1.4800000,-5.5400000,-1.4000000,-0.0717000,-0.0234000,1.4741000,-0.6931965,0.7957815,-1.4268756,0.0401374,-0.0119754,1.1641120,44
739,-1.0700000,2.7500000,-1.7100000,-0.0097000,-0.0688000,1.3383000,-0.7208057,0.8436045,-1.4568267,0.0445350,-0.0100065,1.1494860,44
740,-4.0600000,6.5900000,-0.4200000,0.1494000,0.0405000,0.4819000,-0.7754016,0.9380523,-1.4642407,0.0449487,-0.0103599,1.1408016,44
741,1.1700000,-0.3500000,-0.4900000,-0.0068000,-0.0576000,0.7451000,-0.9091947,1.2361684,-1.4124216,0.0472726,-0.0106661,1.1047853,44
742,2.8800000,-4.8100000,-1.1600000,-0.0996000,-0.0366000,1.5864000,-0.8986676,1.3497499,-1.3171361,0.0456925,-0.0122409,1.0644017,44
743,-3.0900000,3.7900000,-0.6700000,0.0537000,-0.0268000,1.0102000,-0.7426029,1.1900504,-1.2201046,0.0379498,-0.0154327,1.0519673,44
744,-0.1000000,3.7900000,0.3600000,0.0537000,-0.0268000,1.0102000,-0.6511381,1.1237728,-1.1028365,0.0311705,-0.0185898,1.0522093,45
745,2.7000000,-4.9900000,-0.0600000,-0.0722000,-0.0439000,1.1606000,-0.5520180,1.1191209,-0.9392325,0.0261039,-0.0216175,1.0520103,45
746,2.6400000,-1.9400000,-0.7300000,-0.1005000,-0.0756000,1.5244000,-0.2846397,0.8629568,-0.7686940,0.0169175,-0.0256426,1.0648918,45
747,-2.7800000,3.7900000,0.1800000,0.0878000,0.0014000,0.6469000,0.0141433,0.5273178,-0.6244786,0.0059433,-0.0300543,1.0851378,45
748,2.9400000,-3.8300000,0.8500000,-0.0415000,-0.0395000,0.9819000,0.2050338,0.3060447,-0.4721794,-0.0008977,-0.0327248,1.0872686,45
749,3.6200000,-3.4700000,0.2400000,-0.1059000,-0.0424000,1.5190000,0.4459508,-0.0078666,-0.2939935,-0.0072434,-0.0342186,1.0842294,45
750,-2.6000000,2.0800000,0.9100000,0.0551000,-0.0112000,0.8168000,0.7168705,-0.3830866,-0.1111094,-0.0147120,-0.0351490,1.0923175,45
751,1.3000000,0.6100000,1.9500000,0.0278000,0.0009000,0.5595000,0.8274132,-0.5668515,0.0956437,-0.0176754,-0.0342055,1.0843066,45
752,2.9400000,-5.3000000,1.8800000,-0.1147000,0.0073000,1.4033000,0.8908861,-0.6793390,0.3549194,-0.0182364,-0.0308946,1.0591231,45
753,0.6900000,0.3700000,1.2100000,-0.0629000,-0.0493000,1.2065000,1.0180827,-0.8901114,0.6316713,-0.0224432,-0.0269682,1.0497218,45
