index,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_raw_g,ay_raw_g,az_raw_g,gx_25hz_dps,gy_25hz_dps,gz_25hz_dps,ax_25hz_g,ay_25hz_g,az_25hz_g,bad
605,0.3100000,-3.6200000,0.5700000,0.0380000,-0.0068000,0.9492000,0.2233190,-2.6806760,1.3348500,0.0163979,-0.0009256,1.0054936,0
606,1.8400000,-1.7300000,-0.0900000,0.0517000,-0.0678000,0.9853000,0.1517394,-2.5137259,1.4322832,0.0178031,0.0021371,1.0013659,0
607,0.3700000,-0.2100000,0.3300000,0.0166000,-0.0732000,1.1010000,0.1812053,-2.3511237,1.3941719,0.0204474,-0.0004004,0.9990266,0
608,-3.1600000,1.8000000,0.8100000,-0.0200000,0.0322000,1.1215000,0.1738982,-2.0649937,1.2854456,0.0218040,-0.0056507,1.0038063,0
609,-2.1800000,1.3700000,1.3000000,0.0014000,0.0561000,0.9394000,-0.0080359,-1.6199989,1.1777204,0.0204807,-0.0076142,1.0122576,0
610,-0.9600000,-1.8500000,0.7500000,0.0146000,0.0156000,0.8715000,-0.2943810,-1.1504365,1.0975671,0.0179345,-0.0050485,1.0141185,0
611,2.0800000,-1.3700000,0.0200000,0.0419000,-0.0546000,0.9931000,-0.4949486,-0.8311718,1.0146245,0.0163168,-0.0023406,1.0076607,0
612,0.0100000,0.3900000,0.3300000,0.0019000,-0.0952000,1.0439000,-0.5193544,-0.6439901,0.9024141,0.0159828,-0.0042077,1.0009274,0
613,-1.1400000,2.4700000,0.3900000,-0.0229000,-0.0112000,1.1679000,-0.4740056,-0.4344502,0.7794430,0.0149426,-0.0102124,1.0015313,0
614,-4.6200000,3.0200000,0.2700000,-0.0087000,0.0649000,0.9990000,-0.5452169,-0.0974644,0.6656750,0.0120187,-0.0143016,1.0094011,0
615,-1.3900000,0.8800000,-0.0300000,0.0229000,0.0141000,0.8735000,-0.7834705,0.3150744,0.5573088,0.0088285,-0.0131102,1.0144845,0
616,0.7400000,-1.0600000,-0.9500000,0.0468000,-0.0307000,0.9472000,-1.0070911,0.6290559,0.4281757,0.0077582,-0.0100397,1.0104196,0
617,1.7100000,0.4500000,-1.0700000,0.0356000,-0.0532000,0.9868000,-1.0334574,0.7640283,0.2507090,0.0095032,-0.0092823,1.0020491,0
618,0.6800000,2.0400000,-0.8800000,-0.0122000,-0.0449000,1.1137000,-0.8701427,0.8269728,0.0370192,0.0119838,-0.0117061,0.9972089,0
619,-3.5900000,3.1400000,-0.9500000,-0.0415000,0.0639000,1.1000000,-0.7059424,0.9549482,-0.1789201,0.0120034,-0.0139087,1.0006391,0
620,-1.3300000,1.9200000,-1.3100000,0.0166000,0.0415000,0.9379000,-0.7011742,1.1659648,-0.3851808,0.0094732,-0.0117057,1.0078407,0
621,0.0700000,-0.1500000,-2.1100000,0.0541000,-0.0131000,0.8349000,-0.7659036,1.3448040,-0.6005970,0.0080093,-0.0066653,1.0080278,0
622,3.0000000,0.2700000,-2.0400000,0.0556000,-0.0698000,1.0063000,-0.7095393,1.3894276,-0.8425376,0.0100500,-0.0039917,0.9997507,0
623,1.4100000,2.3500000,-1.5600000,-0.0063000,-0.0712000,1.0654000,-0.4661667,1.3614580,-1.0856687,0.0137447,-0.0064530,0.9927130,0
624,-1.7500000,2.7700000,-1.0700000,-0.0375000,0.0429000,1.1044000,-0.1908911,1.3895942,-1.2795051,0.0151206,-0.0109133,0.9936349,0
625,-2.1800000,2.5900000,-0.6400000,-0.0288000,0.0590000,0.9990000,-0.0847638,1.5064822,-1.3881971,0.0125772,-0.0114190,1.0002242,0
626,-0.4700000,0.8800000,-1.1300000,0.0190000,0.0234000,0.8637000,-0.1420381,1.6377637,-1.4162783,0.0084073,-0.0071247,1.0037515,0
627,2.7500000,-0.9400000,-1.4900000,0.0561000,-0.0424000,0.9340000,-0.1747914,1.6588784,-1.4086797,0.0063689,-0.0025249,0.9988920,0
628,2.2600000,1.5500000,-0.9500000,0.0048000,-0.0551000,1.0214000,-0.0353485,1.5502027,-1.3922640,0.0072813,-0.0017117,0.9909059,0
629,-0.4100000,2.5300000,-0.4600000,-0.0249000,-0.0136000,1.1640000,0.1946950,1.4501612,-1.3472114,0.0081010,-0.0043905,0.9893422,0
630,-3.3400000,2.2200000,0.0800000,-0.0161000,0.0454000,0.9663000,0.2884348,1.4468392,-1.2460399,0.0067488,-0.0064969,0.9955359,0
631,0.0100000,-0.3300000,0.2000000,0.0131000,0.0288000,0.8818000,0.1831938,1.4618325,-1.0830630,0.0044557,-0.0051971,0.9994330,0
632,3.0600000,-0.5100000,0.0800000,0.0390000,-0.0571000,0.9287000,0.0957591,1.3751020,-0.8802847,0.0036132,-0.0030241,0.9951216,0
633,2.6900000,-0.1500000,0.5100000,-0.0141000,-0.0332000,1.0678000,0.2091253,1.1788855,-0.6620436,0.0043290,-0.0037695,0.9888722,0
634,-0.5300000,1.9200000,1.1800000,-0.0263000,0.0297000,1.1987000,0.4238926,0.9806303,-0.4231001,0.0041291,-0.0058285,0.9910401,0
635,-3.7700000,2.1600000,1.4900000,-0.0112000,0.0864000,0.9516000,0.4846027,0.8921893,-0.1483007,0.0021046,-0.0044194,1.0015209,0
636,0.3700000,-0.2700000,1.3000000,0.0161000,0.0478000,0.8774000,0.3299675,0.8836926,0.1495110,-0.0000176,0.0018662,1.0077050,0
637,1.2300000,-1.2400000,0.4500000,0.0537000,-0.0224000,1.0078000,0.1681345,0.8148848,0.4196808,0.0001230,0.0089528,1.0053123,0
638,1.7100000,1.6100000,0.6300000,0.0097000,-0.0351000,0.9799000,0.1420143,0.6823973,0.6160761,0.0028784,0.0121340,1.0007985,0
639,-1.1400000,2.3500000,0.5700000,-0.0351000,-0.0019000,1.1181000,0.1843462,0.6295679,0.7383331,0.0051775,0.0113016,0.9995605,0
640,-3.6500000,2.5300000,1.0000000,-0.0512000,0.0664000,1.0820000,0.1119349,0.7226472,0.8130609,0.0039928,0.0104121,1.0047887,0
641,-1.9400000,2.0400000,1.4200000,-0.0058000,0.0263000,0.8872000,-0.1519637,0.9140789,0.8758043,0.0000343,0.0121623,1.0111572,0
642,-0.7200000,-0.8800000,1.1800000,0.0258000,0.0214000,0.8833000,-0.4746955,1.0785004,0.9465070,-0.0032503,0.0151275,1.0091177,0
643,2.9300000,0.5800000,1.0600000,-0.0039000,-0.0605000,0.9702000,-0.6525836,1.1145845,1.0130196,-0.0042544,0.0159867,0.9995259,0
644,-0.9600000,0.9400000,1.0000000,-0.0527000,-0.0039000,1.1425000,-0.6302997,1.0726903,1.0606567,-0.0052534,0.0131748,0.9927334,0
645,-3.6500000,3.6900000,0.9400000,-0.0712000,0.0761000,1.0996000,-0.6183938,1.0831612,1.0863360,-0.0090972,0.0104697,0.9960864,0
646,-4.2000000,1.6800000,0.5700000,-0.0200000,0.0551000,0.9599000,-0.8113189,1.2036964,1.0848240,-0.0151515,0.0119787,1.0046084,0
647,-1.4500000,-0.4500000,0.3900000,0.0058000,0.0258000,0.8339000,-1.1410012,1.3168549,1.0463125,-0.0199341,0.0162438,1.0067576,0
648,2.3900000,0.0900000,0.2700000,0.0395000,-0.0688000,0.9697000,-1.3553755,1.3011143,0.9700943,-0.0207754,0.0184355,0.9995075,0
649,1.2900000,0.2700000,0.3900000,0.0034000,-0.0322000,1.0766000,-1.2911976,1.1864960,0.8697906,-0.0178747,0.0154682,0.9918827,0
650,-1.5100000,2.5900000,0.3300000,-0.0512000,-0.0102000,1.1142000,-1.0768222,1.0823385,0.7633024,-0.0146768,0.0094425,0.9924065,0
651,-4.2000000,1.1300000,-0.0900000,-0.0356000,0.0576000,1.0273000,-0.9719218,1.0607375,0.6529674,-0.0141500,0.0049198,1.0000261,0
652,0.2500000,0.0300000,-0.5200000,0.0083000,-0.0161000,0.8100000,-1.0205712,1.0596778,0.5223179,-0.0149669,0.0034093,1.0044851,0
653,1.8400000,-2.6500000,-0.9500000,0.0424000,-0.0415000,0.9497000,-1.0071416,0.9445488,0.3547926,-0.0138186,0.0018434,0.9988910,0
654,3.1200000,-0.4500000,-0.8200000,-0.0073000,-0.0332000,1.0454000,-0.7760336,0.6799550,0.1537782,-0.0102488,-0.0019661,0.9904678,0
655,-0.6000000,1.0000000,-1.0100000,-0.0551000,-0.0332000,1.0659000,-0.4152471,0.4044216,-0.0597964,-0.0076843,-0.0070851,0.9879683,0
656,-3.1600000,-0.5100000,-0.8200000,-0.0620000,0.0761000,1.0722000,-0.1754012,0.2161059,-0.2654742,-0.0090272,-0.0102710,0.9923405,0
657,-1.5700000,-0.3300000,-0.8800000,-0.0019000,-0.0122000,0.9238000,-0.1779929,0.0709397,-0.4469539,-0.0127984,-0.0093442,0.9984532,0
658,0.4300000,-3.1400000,-0.6400000,0.0449000,-0.0424000,0.8066000,-0.2832457,-0.1144211,-0.5921092,-0.0146086,-0.0078124,0.9970030,0
659,4.6400000,-2.8900000,-0.7600000,0.0214000,-0.0717000,1.0190000,-0.2490680,-0.4149026,-0.6962821,-0.0124010,-0.0095905,0.9873967,0
660,0.3700000,-0.7600000,-1.1900000,-0.0258000,-0.0673000,1.1186000,-0.0046992,-0.7686934,-0.7744380,-0.0087457,-0.0150435,0.9815091,0
661,-3.4000000,-0.2700000,-0.8800000,-0.0576000,0.0107000,1.0820000,0.1921696,-1.0278360,-0.8430853,-0.0074622,-0.0212606,0.9860107,0
662,-3.1000000,-0.8800000,-0.8200000,-0.0336000,0.0112000,0.9492000,0.1115996,-1.1552496,-0.8950987,-0.0095460,-0.0242369,0.9946769,0
663,-0.7200000,-2.7700000,-1.0700000,0.0419000,-0.0561000,0.8413000,-0.1562996,-1.2405615,-0.9286505,-0.0117806,-0.0246607,0.9970818,0
