cost,rmse,lag_ms,quiet_rms,acc_gain,acc_alpha,q_z,q_vz,r_z,vel_obs,vel_alpha,r_vz
3.576188159717001,1.3821405768088633,100.00500000000301,1.9827788083088358,0.2,0.18,15.0,600.0,12.5,1,0.55,350.0
3.5770561674264743,1.3462173382521836,100.00500000000301,2.087896654783558,0.2,0.35,15.0,400.0,12.5,1,0.55,150.0
3.5780844263789544,1.4163257527404074,100.00500000000301,1.8905247818242912,0.2,0.35,15.0,600.0,12.5,1,0.35,350.0
3.5791011680332687,1.3756851886481942,100.00500000000301,2.009545655385799,0.35,0.35,25.0,600.0,25.0,1,0.35,200.0
3.5792476710057244,1.3695326084885002,100.00500000000301,2.02754303576337,0.2,0.35,40.0,600.0,25.0,1,0.35,200.0
3.5800892299627725,1.374330901701214,100.00500000000301,2.0162380807471822,0.35,0.35,40.0,600.0,12.5,1,0.35,200.0
3.580368435510949,1.3587089626730258,100.00500000000301,2.0616699223939374,0.1,0.35,15.0,600.0,12.5,1,0.35,150.0
3.5804118083571344,1.4050682869444724,100.00500000000301,1.9293386326074766,0.35,0.35,15.0,600.0,12.5,1,0.55,350.0
3.5821978097048306,1.3649972166910875,100.00500000000301,2.0489302657534227,0.2,0.35,25.0,300.0,12.5,1,0.55,150.0
3.5827620252558785,1.3661726937185683,100.00500000000301,2.0471838043921853,0.2,0.35,25.0,400.0,25.0,1,0.55,200.0
3.582804554713487,1.3798412596131582,100.00500000000301,2.0082522717150955,0.2,0.35,25.0,400.0,12.5,1,0.35,150.0
3.5828142514633505,1.3717890474781491,100.00500000000301,2.031286297100446,0.1,0.35,15.0,400.0,12.5,1,0.55,200.0
3.5838400510816815,1.3807858355010947,100.00500000000301,2.0085120445158338,0.1,0.35,15.0,600.0,12.5,1,0.35,200.0
3.5838780984862404,1.3558652694836686,100.00500000000301,2.0798223685786468,0.2,0.18,15.0,600.0,12.5,1,0.35,150.0
3.5839073469998723,1.365235970050849,100.00500000000301,2.0531325055685095,0.2,0.35,40.0,400.0,12.5,1,0.55,200.0
3.5849750954298205,1.378113487424929,100.00500000000301,2.019390308585276,0.35,0.35,40.0,600.0,25.0,1,0.35,200.0
3.585560799818996,1.3616134274987335,100.00500000000301,2.0682067780577635,0.35,0.35,15.0,600.0,12.5,1,0.55,200.0
3.585788965803797,1.3681856065777074,100.00500000000301,2.0500810263601266,0.2,0.35,15.0,300.0,25.0,1,0.55,150.0
3.5863948134232047,1.3907993855065264,100.00500000000301,1.987201222618952,0.2,0.35,25.0,300.0,12.5,1,0.55,200.0
3.586461006154919,1.3839001014086014,100.00500000000301,2.007102584989352,0.2,0.35,15.0,400.0,25.0,1,0.35,150.0
3.5867582821359596,1.3897646924988594,100.00500000000301,1.9911959703915854,0.35,0.35,15.0,400.0,12.5,1,0.35,150.0
3.5877286464576836,1.3869930869763338,100.00500000000301,2.0018873128037273,0.1,0.35,25.0,600.0,25.0,1,0.55,350.0
3.5878405298783425,1.3462196638320298,100.00500000000301,2.1187024744179075,0.2,0.35,25.0,600.0,12.5,1,0.55,200.0
3.5881517514172567,1.418417853645791,100.00500000000301,1.9133111364897724,0.2,0.35,25.0,400.0,12.5,1,0.55,350.0
3.588611418434548,1.3509783315004187,100.00500000000301,2.1073088198116694,0.2,0.35,25.0,400.0,12.5,1,0.55,150.0
3.589440096166767,1.3843947888004475,100.00500000000301,2.014200878189356,0.1,0.35,40.0,600.0,12.5,1,0.55,350.0
3.5898396524133673,1.3629920328205019,100.00500000000301,2.0764931988366295,0.1,0.35,25.0,600.0,12.5,1,0.35,150.0
3.5903524869440666,1.369101873608088,100.00500000000301,2.0605017523883817,0.2,0.35,40.0,400.0,25.0,1,0.55,200.0
3.5906950864674947,1.348398640509054,100.00500000000301,2.120632702738273,0.2,0.35,15.0,600.0,25.0,1,0.55,200.0
3.5911126239514317,1.3615192175770015,100.00500000000301,2.0843383039268155,0.35,0.18,15.0,600.0,12.5,1,0.35,150.0
3.59124583751458,1.385560067589109,100.00500000000301,2.016030771215503,0.2,0.35,25.0,400.0,25.0,1,0.35,150.0
3.5913648187073424,1.4002982393137415,100.00500000000301,1.974261655410159,0.1,0.35,15.0,300.0,12.5,1,0.55,200.0
3.5913813703046547,1.3531666543370264,100.00500000000301,2.108970617050238,0.2,0.35,15.0,400.0,25.0,1,0.55,150.0
3.591467484103595,1.3839845609677646,100.00500000000301,2.0211654946736726,0.2,0.35,40.0,400.0,12.5,1,0.35,150.0
3.5916037420878153,1.3701462831474365,100.00500000000301,2.0610927398295256,0.2,0.35,25.0,300.0,25.0,1,0.55,150.0
3.5920025661374693,1.3962611108762835,100.00500000000301,1.9876184436032598,0.2,0.35,15.0,300.0,25.0,1,0.55,200.0
3.5923437996177823,1.3693788021011013,100.00500000000301,2.0653999929046747,0.2,0.35,40.0,300.0,12.5,1,0.55,150.0
3.592560288157606,1.3660125468207511,100.00500000000301,2.0756364038194577,0.1,0.35,15.0,600.0,25.0,1,0.35,150.0
3.592870833169739,1.4103860099480108,100.00500000000301,1.9497423520619523,0.2,0.35,15.0,400.0,12.5,1,0.35,200.0
3.59322522681369,1.3600301049944008,100.00500000000301,2.094628919483554,0.2,0.18,25.0,600.0,12.5,1,0.35,150.0
3.5935607062542343,1.380801455622442,100.00500000000301,2.036240716090706,0.2,0.18,15.0,600.0,12.5,1,0.35,200.0
3.5952009882724205,1.3991768735502126,100.00500000000301,1.9884260420633229,0.1,0.12,15.0,600.0,12.5,1,0.55,350.0
3.595743670051341,1.3727061440583295,100.00500000000301,2.0656072171227606,0.35,0.35,15.0,400.0,12.5,1,0.55,150.0
3.5961350218842116,1.3875899521420485,100.00500000000301,2.024200199263195,0.2,0.35,40.0,400.0,25.0,1,0.35,150.0
3.596207155520675,1.3631758058531789,100.00500000000301,2.0941609990498606,0.2,0.18,15.0,600.0,25.0,1,0.35,150.0
3.5962508167287544,1.3938470335466615,100.00500000000301,2.0066536662344228,0.35,0.35,25.0,400.0,12.5,1,0.35,150.0
3.5970423584806124,1.3552503958880693,100.00500000000301,2.119191321692852,0.2,0.35,25.0,400.0,25.0,1,0.55,150.0
3.5970783506377035,1.3866395086465613,100.00500000000301,2.029610977117421,0.1,0.35,25.0,600.0,12.5,1,0.35,200.0
3.597147990957225,1.3678199057992424,100.00500000000301,2.0835802433083916,0.1,0.35,25.0,600.0,25.0,1,0.35,150.0
3.5974127439655357,1.3724011641011322,100.00500000000301,2.0712473710410237,0.2,0.35,40.0,300.0,25.0,1,0.55,150.0
3.597889502015101,1.3510829470920327,100.00500000000301,2.1335187283514943,0.2,0.35,25.0,600.0,25.0,1,0.55,200.0
3.597985685252305,1.366955296963912,100.00500000000301,2.088443966538137,0.1,0.35,40.0,600.0,12.5,1,0.35,150.0
3.5982018733036574,1.3974046670129077,100.00500000000301,2.0020634465448697,0.35,0.35,15.0,400.0,12.5,1,0.55,200.0
3.598377940669312,1.3789203542850546,100.00500000000301,2.0553788182406065,0.1,0.35,15.0,300.0,12.5,1,0.55,150.0
3.5983956315724672,1.3552425968815887,100.00500000000301,2.123080099116667,0.2,0.35,40.0,400.0,12.5,1,0.55,150.0
3.5988182464952834,1.3781452240080574,100.00500000000301,2.058851492820516,0.1,0.35,25.0,400.0,12.5,1,0.55,200.0
3.599044372825293,1.4299221165553613,100.00500000000301,1.9115635893425336,0.2,0.35,15.0,400.0,25.0,1,0.55,350.0
3.5993217489547673,1.3983273157274372,100.00500000000301,2.0026269520779576,0.2,0.35,25.0,300.0,25.0,1,0.55,200.0
3.5994520702518003,1.3673232304462761,100.00500000000301,2.0915823994442264,0.35,0.35,25.0,600.0,12.5,1,0.55,200.0
3.5995595595695185,1.396356911596598,100.00500000000301,2.0089361370653576,0.2,0.35,40.0,300.0,12.5,1,0.55,200.0
3.5996429542726167,1.3976260022414555,100.00500000000301,2.0055484343746173,0.35,0.35,15.0,400.0,25.0,1,0.35,150.0
3.60021706132179,1.3515922103924036,100.00500000000301,2.138713859798119,0.2,0.35,40.0,600.0,12.5,1,0.55,200.0
3.6002177104788338,1.3655295891542183,100.00500000000301,2.0988946323559157,0.35,0.18,25.0,600.0,12.5,1,0.35,150.0
3.6005828250075047,1.3949619129795996,100.00500000000301,2.0158454629367424,0.1,0.18,25.0,600.0,12.5,1,0.55,350.0
3.6006527604975735,1.3648632735025357,100.00500000000301,2.102041391414264,0.2,0.18,25.0,600.0,25.0,1,0.35,150.0
3.600748897222345,1.3917611044665883,100.00500000000301,2.0254651221591775,0.1,0.35,40.0,600.0,25.0,1,0.55,350.0
3.6012531326039428,1.3915613298827294,100.00500000000301,2.027476579203338,0.2,0.18,25.0,600.0,12.5,1,0.55,350.0
3.601310883039461,1.3639243345638252,100.00500000000301,2.106604424215973,0.2,0.18,40.0,600.0,12.5,1,0.35,150.0
3.6015123476232778,1.3917039209863238,100.00500000000301,2.027809790391168,0.1,0.35,15.0,600.0,25.0,1,0.35,200.0
3.6017498973620423,1.3698425933743625,100.00500000000301,2.090949439964671,0.1,0.35,40.0,600.0,25.0,1,0.35,150.0
3.601778849290022,1.3720073844321066,100.00500000000301,2.084847042451058,0.1,0.18,15.0,600.0,12.5,1,0.35,150.0
3.601899758085277,1.3691553296326497,100.00500000000301,2.093341224150235,0.35,0.35,15.0,600.0,25.0,1,0.55,200.0
3.602649371067994,1.3575217361144036,100.00500000000301,2.128721814152988,0.2,0.35,40.0,400.0,25.0,1,0.55,150.0
3.6032143559530607,1.3686134469938533,100.00500000000301,2.0986454541690356,0.35,0.18,15.0,600.0,25.0,1,0.35,150.0
3.6035027787380995,1.3824885816263632,100.00500000000301,2.0598262774619736,0.1,0.35,15.0,400.0,25.0,1,0.55,200.0
3.6039096523594667,1.4143974883460726,100.00500000000301,1.9698204686095682,0.35,0.35,25.0,600.0,12.5,1,0.55,350.0
3.603946217333102,1.3591730113417244,100.00500000000301,2.1277091599752356,0.1,0.35,15.0,600.0,12.5,1,0.55,200.0
3.6040569685651462,1.399095741563972,100.00500000000301,2.0139606485746553,0.35,0.35,25.0,400.0,25.0,1,0.35,150.0
3.6043883183435925,1.3977194110960016,100.00500000000301,2.0188397349929885,0.35,0.35,40.0,400.0,12.5,1,0.35,150.0
3.605044357945806,1.354001316655142,100.00500000000301,2.145622975116053,0.2,0.35,40.0,600.0,25.0,1,0.55,200.0
3.605177280064795,1.3668182670385998,100.00500000000301,2.10938289436043,0.2,0.18,40.0,600.0,25.0,1,0.35,150.0
3.6062517889170076,1.4159595097154325,100.00500000000301,1.972049369147229,0.2,0.35,25.0,400.0,12.5,1,0.35,200.0
3.6064749634548505,1.4023536195406314,100.00500000000301,2.0115609826119254,0.1,0.35,15.0,400.0,12.5,1,0.35,150.0
3.6065101806153885,1.4176663681065438,100.00500000000301,1.9679108928822848,0.2,0.35,15.0,300.0,12.5,1,0.35,150.0
3.606604507089977,1.3864750726972852,100.00500000000301,2.05729838397899,0.2,0.18,25.0,600.0,12.5,1,0.35,200.0
3.60676994089834,1.377255032192795,100.00500000000301,2.0841140248728567,0.35,0.35,25.0,400.0,12.5,1,0.55,150.0
3.60685795314366,1.4010429213777538,100.00500000000301,2.0164000907596034,0.2,0.35,40.0,300.0,25.0,1,0.55,200.0
3.6073157622881564,1.4062467330617232,100.00500000000301,2.002840083503966,0.1,0.35,25.0,300.0,12.5,1,0.55,200.0
3.6074776295737467,1.370179556901408,100.00500000000301,2.1063516362065537,0.35,0.18,25.0,600.0,25.0,1,0.35,150.0
3.6079640039996206,1.3940879781815076,100.00500000000301,2.039431502337337,0.1,0.35,25.0,600.0,25.0,1,0.35,200.0
3.6081029261934394,1.3692918594631904,100.00500000000301,2.1106744763720116,0.35,0.18,40.0,600.0,12.5,1,0.35,150.0
3.608117034199257,1.3657600207390364,100.00500000000301,2.1208057527433595,0.1,0.35,15.0,400.0,12.5,1,0.55,150.0
3.608511871455042,1.3921798078219605,100.00500000000301,2.046448753237247,0.1,0.35,40.0,600.0,12.5,1,0.35,200.0
3.6085394004013573,1.4267465533288144,100.00500000000301,1.947765277349994,0.2,0.35,40.0,400.0,12.5,1,0.55,350.0
3.6086469472092704,1.4009812541909534,100.00500000000301,2.0216876943379196,0.35,0.35,40.0,400.0,25.0,1,0.35,150.0
3.6086882133964937,1.3962724410126195,100.00500000000301,2.035259349668083,0.1,0.18,15.0,600.0,12.5,1,0.35,200.0
3.608719156546662,1.3716724523751664,100.00500000000301,2.1056334404898585,0.35,0.35,25.0,600.0,25.0,1,0.55,200.0
3.609137050478223,1.4037211534490166,100.00500000000301,2.0152597057976043,0.1,0.18,15.0,600.0,25.0,1,0.55,350.0
3.6092751723659293,1.379206783616965,100.00500000000301,2.085695396425484,0.35,0.35,15.0,400.0,25.0,1,0.55,150.0
3.609358543554686,1.431656876785637,100.00500000000301,1.9360761907685817,0.2,0.35,25.0,400.0,25.0,1,0.55,350.0
3.609892529853809,1.3736176973751473,100.00500000000301,2.1034280927960483,0.2,0.12,15.0,600.0,12.5,1,0.35,150.0
3.6103670240319587,1.384971757360748,100.00500000000301,2.0723436190604727,0.2,0.18,15.0,400.0,12.5,1,0.55,200.0
3.6103908448525113,1.4004949203980512,100.00500000000301,2.028059784155471,0.2,0.18,15.0,600.0,25.0,1,0.55,350.0
3.610798359457342,1.383895522999187,100.00500000000301,2.0766509613088857,0.1,0.35,25.0,300.0,12.5,1,0.55,150.0
3.611219993122236,1.3723940532098506,100.00500000000301,2.1107169711781157,0.35,0.35,40.0,600.0,12.5,1,0.55,200.0
3.6113279330991865,1.4219090252966566,100.00500000000301,1.969554022292814,0.35,0.35,15.0,600.0,25.0,1,0.55,350.0
3.611346402694678,1.3763314265011861,100.00500000000301,2.099828503409849,0.1,0.18,25.0,600.0,12.5,1,0.35,150.0
3.611467907840198,1.385202834088931,100.00500000000301,2.0748287821463487,0.1,0.35,25.0,400.0,25.0,1,0.55,200.0
3.611539522791252,1.3917894629533951,100.00500000000301,2.0562144566794633,0.2,0.18,15.0,600.0,25.0,1,0.35,200.0
3.6118718976015898,1.3720525846572864,100.00500000000301,2.1135551798407386,0.35,0.18,40.0,600.0,25.0,1,0.35,150.0
3.6119387137487986,1.4224022679569488,100.00500000000301,1.9698898451194413,0.2,0.35,15.0,400.0,25.0,1,0.35,200.0
3.6123196692154393,1.4059773173072414,100.00500000000301,2.0179067197375793,0.2,0.12,15.0,600.0,12.5,1,0.55,350.0
3.6124346168715853,1.403944593272402,100.00500000000301,2.0240429245689664,0.35,0.35,15.0,300.0,12.5,1,0.55,150.0
3.612462761852528,1.3840401499506576,100.00500000000301,2.0809931768623575,0.1,0.35,40.0,400.0,12.5,1,0.55,200.0
3.612963495637146,1.4033940311616746,100.00500000000301,2.0271270413583617,0.35,0.35,25.0,400.0,12.5,1,0.55,200.0
3.6143524844286103,1.3795458062957762,100.00500000000301,2.0992333660936837,0.1,0.18,15.0,600.0,25.0,1,0.35,150.0
3.6144645249336658,1.3906861298477888,100.00500000000301,2.067723985959519,0.1,0.18,15.0,400.0,12.5,1,0.55,200.0
3.6144911491547367,1.3968768069142652,100.00500000000301,2.0501124064012184,0.1,0.35,40.0,600.0,25.0,1,0.35,200.0
3.614549609285425,1.3872616804553577,100.00500000000301,2.0777512252286354,0.1,0.35,15.0,300.0,25.0,1,0.55,150.0
3.6146245883572123,1.3811612390545864,100.00500000000301,2.0953952837216594,0.35,0.35,25.0,400.0,25.0,1,0.55,150.0
3.6155039635502746,1.3965452764377349,100.00500000000301,2.0539533917499857,0.35,0.18,15.0,600.0,12.5,1,0.35,200.0
3.615546974174717,1.3744450255028684,100.00500000000301,2.1172198533480096,0.35,0.35,40.0,600.0,25.0,1,0.55,200.0
3.6158242892798493,1.3817859341962602,100.00500000000301,2.0970381573815544,0.1,0.12,15.0,600.0,12.5,1,0.35,150.0
3.616073592601551,1.3812994132410146,100.00500000000301,2.099140512458547,0.35,0.35,40.0,400.0,12.5,1,0.55,150.0
3.6169311477895656,1.4220318637809084,100.00500000000301,1.985212240024605,0.2,0.35,25.0,300.0,12.5,1,0.35,150.0
3.6170154555432417,1.4069839871802239,100.00500000000301,2.0284470524656357,0.1,0.35,25.0,400.0,12.5,1,0.35,150.0
3.6172862139394515,1.4072834247024917,100.00500000000301,2.028365112105471,0.35,0.35,15.0,400.0,25.0,1,0.55,200.0
3.617740670714624,1.3939704386914973,100.00500000000301,2.06770066292309,0.2,0.18,25.0,600.0,25.0,1,0.35,200.0
3.6177485686061375,1.3651939418595334,100.00500000000301,2.1499417907044553,0.2,0.18,15.0,600.0,12.5,1,0.55,200.0
3.617877637459818,1.421460196425303,100.00500000000301,1.9895498315270554,0.2,0.35,40.0,400.0,12.5,1,0.35,200.0
3.6179540430250063,1.391917824536202,100.00500000000301,2.074174909967883,0.2,0.18,40.0,600.0,12.5,1,0.35,200.0
3.6182119857003925,1.4243023333015234,100.00500000000301,1.9823847211394974,0.2,0.35,25.0,400.0,25.0,1,0.35,200.0
3.618965255544922,1.365431908062096,100.00500000000301,2.1527381356650888,0.1,0.35,25.0,600.0,12.5,1,0.55,200.0
3.61897169529339,1.3813620542503244,100.00500000000301,2.107241831551488,0.1,0.18,25.0,600.0,25.0,1,0.35,150.0
3.619301284291967,1.3778069276662412,100.00500000000301,2.1183410189305154,0.2,0.12,25.0,600.0,12.5,1,0.35,150.0
3.6193659624068744,1.3882721738212969,100.00500000000301,2.0886251102443785,0.1,0.35,40.0,400.0,25.0,1,0.55,200.0
3.6194785956478555,1.4037914557183737,100.00500000000301,2.0446061140841048,0.2,0.18,15.0,400.0,12.5,1,0.35,150.0
3.6196026789328544,1.3803497021808833,100.00500000000301,2.1119370764340752,0.1,0.18,40.0,600.0,12.5,1,0.35,150.0
3.619968333214402,1.383325582893267,100.00500000000301,2.1044792866316855,0.35,0.35,40.0,400.0,25.0,1,0.55,150.0
3.620063205298349,1.3707261860368916,100.00500000000301,2.140748626461178,0.1,0.35,25.0,400.0,12.5,1,0.55,150.0
3.6206942554718107,1.3893924929664676,100.00500000000301,2.089219321443709,0.1,0.35,25.0,300.0,25.0,1,0.55,150.0
3.620744360330773,1.4086765156152474,100.00500000000301,2.034265270615659,0.1,0.12,25.0,600.0,12.5,1,0.55,350.0
3.6208925413308566,1.4112563884893625,100.00500000000301,2.027317579546998,0.1,0.35,15.0,400.0,25.0,1,0.35,150.0
3.6210055306480977,1.4119963727126983,100.00500000000301,2.025526165529584,0.1,0.35,40.0,300.0,12.5,1,0.55,200.0
3.6210090434964783,1.4353442278031718,100.00500000000301,1.958828044837891,0.2,0.35,40.0,400.0,25.0,1,0.55,350.0
3.6213213164408917,1.3884566934050748,100.00500000000301,2.093684637245062,0.1,0.35,40.0,300.0,12.5,1,0.55,150.0
3.621395864079692,1.4269592565785014,100.00500000000301,1.9838903071461287,0.2,0.35,15.0,300.0,25.0,1,0.35,150.0
3.621852310910727,1.4074311218585447,100.00500000000301,2.0409891115775354,0.1,0.18,25.0,600.0,25.0,1,0.55,350.0
3.6220698157171753,1.4021795353421516,100.00500000000301,2.0566150867856545,0.1,0.18,25.0,600.0,12.5,1,0.35,200.0
3.622204031352133,1.367946755712452,100.00500000000301,2.154806501827531,0.1,0.35,15.0,600.0,25.0,1,0.55,200.0
3.6225304504995908,1.3811305110909784,100.00500000000301,2.1180712554530507,0.2,0.12,15.0,600.0,25.0,1,0.35,150.0
3.6225434051232366,1.4039383264043572,100.00500000000301,2.0529430820538135,0.2,0.18,25.0,600.0,25.0,1,0.55,350.0
3.622666892918769,1.4253524283287544,100.00500000000301,1.9921127559713412,0.35,0.35,25.0,600.0,25.0,1,0.55,350.0
3.6229980130796235,1.404440185383268,100.00500000000301,2.0528080791323164,0.1,0.18,40.0,600.0,12.5,1,0.55,350.0
3.6230957852382764,1.3731509362464485,100.00500000000301,2.1424852828336656,0.1,0.35,15.0,400.0,25.0,1,0.55,150.0
3.623340130628629,1.40095066406522,100.00500000000301,2.0637556187524684,0.2,0.18,40.0,600.0,12.5,1,0.55,350.0
3.6234505781350568,1.40124801054988,100.00500000000301,2.063221621671805,0.2,0.12,15.0,600.0,12.5,1,0.35,200.0
3.6236132712309934,1.3834003797545475,100.00500000000301,2.1146796899325735,0.1,0.18,40.0,600.0,25.0,1,0.35,150.0
3.62387272673981,1.408610259095804,100.00500000000301,2.0433927646970313,0.35,0.35,25.0,300.0,12.5,1,0.55,150.0
3.6241375806963236,1.3966508931456063,100.00500000000301,2.0783191072876344,0.2,0.18,40.0,600.0,25.0,1,0.35,200.0
3.6243217614935404,1.423349331481521,100.00500000000301,2.0025640857484963,0.35,0.35,40.0,600.0,12.5,1,0.55,350.0
3.6243996409420838,1.4096838105295166,100.00500000000301,2.0418309440357776,0.35,0.35,25.0,400.0,25.0,1,0.55,200.0
3.624790902065327,1.4269005709171658,100.00500000000301,1.9937580889946174,0.2,0.35,40.0,400.0,25.0,1,0.35,200.0
3.6249297646209238,1.4076212708597822,100.00500000000301,2.0492385536031317,0.1,0.12,15.0,600.0,12.5,1,0.35,200.0
3.6253103414221988,1.3735345935795533,100.00500000000301,2.1477164224074303,0.2,0.18,15.0,400.0,12.5,1,0.55,150.0
3.625414344678317,1.386115943565246,100.00500000000301,2.112066860322933,0.1,0.12,25.0,600.0,12.5,1,0.35,150.0
3.6255120690104112,1.408886401548196,100.00500000000301,2.0472876213204856,0.35,0.35,40.0,400.0,12.5,1,0.55,200.0
3.6257917751540996,1.3705775362869108,100.00500000000301,2.157540682477554,0.35,0.35,15.0,600.0,12.5,1,0.55,150.0
3.6259123839426683,1.4262808508776383,100.00500000000301,1.9987329516142425,0.2,0.35,40.0,300.0,12.5,1,0.35,150.0
3.625991221376477,1.4131145228711344,100.00500000000301,2.036576281443708,0.1,0.35,25.0,400.0,25.0,1,0.35,150.0
3.626032077091084,1.3921631550396143,100.00500000000301,2.0965540630040707,0.2,0.18,15.0,300.0,12.5,1,0.55,150.0
3.6260562739535716,1.4113501301098008,100.00500000000301,2.04180326812493,0.1,0.35,40.0,400.0,12.5,1,0.35,150.0
3.6261984955320545,1.3912633185129308,100.00500000000301,2.099600505768795,0.2,0.18,25.0,400.0,12.5,1,0.55,200.0
3.6262675155870854,1.4284767520389565,100.00500000000301,1.9934736101373824,0.2,0.35,25.0,300.0,25.0,1,0.35,150.0
3.626739114376749,1.3917560221824994,100.00500000000301,2.099737406269156,0.1,0.35,40.0,300.0,25.0,1,0.55,150.0
3.6269198386323547,1.4075191839312704,100.00500000000301,2.055216156288684,0.1,0.18,15.0,600.0,25.0,1,0.35,200.0
3.6269422415131323,1.359887545794283,100.00500000000301,2.1913705591965833,0.2,0.35,15.0,600.0,12.5,1,0.55,150.0
3.6269918869169464,1.382820558437747,100.00500000000301,2.12598950994044,0.2,0.12,25.0,600.0,25.0,1,0.35,150.0
3.6273538044359643,1.4116433032854903,100.00500000000301,2.0446728604297966,0.35,0.35,15.0,300.0,25.0,1,0.55,150.0
3.627465383094964,1.3817412528158557,100.00500000000301,2.1304260865116094,0.2,0.12,40.0,600.0,12.5,1,0.35,150.0
3.628241482849105,1.402054932568478,100.00500000000301,2.074604429373091,0.35,0.18,25.0,600.0,12.5,1,0.35,200.0
3.628545478755903,1.3894203149302207,100.00500000000301,2.1115718966446764,0.1,0.12,15.0,600.0,25.0,1,0.35,150.0
3.6290184084274384,1.375383302831782,100.00500000000301,2.1530288731303178,0.1,0.35,25.0,400.0,25.0,1,0.55,150.0
3.629322861357065,1.3741038068846188,100.00500000000301,2.1575544413497183,0.1,0.18,15.0,600.0,12.5,1,0.55,200.0
3.6297079724990122,1.3708118284204238,100.00500000000301,2.168060411652981,0.1,0.35,25.0,600.0,25.0,1,0.55,200.0
3.629852418186338,1.408277392110321,100.00500000000301,2.0614286459313482,0.2,0.18,25.0,400.0,12.5,1,0.35,150.0
3.63018530090124,1.3751771634445382,100.00500000000301,2.156951821304733,0.1,0.35,40.0,400.0,12.5,1,0.55,150.0
3.6303688835980106,1.398011652405709,100.00500000000301,2.0922349462635896,0.1,0.18,15.0,300.0,12.5,1,0.55,150.0
3.630476072546437,1.3872103059125238,100.00500000000301,2.1234021903824813,0.35,0.12,15.0,600.0,12.5,1,0.35,150.0
3.630623566738306,1.3971079424747848,100.00500000000301,2.095544640752789,0.1,0.18,25.0,400.0,12.5,1,0.55,200.0
3.630742950069157,1.4408128064066896,100.00500000000301,1.9710146961783492,0.35,0.35,15.0,400.0,12.5,1,0.35,200.0
3.6311100574100856,1.4152789336075573,100.00500000000301,2.0450174965785237,0.1,0.35,40.0,400.0,25.0,1,0.35,150.0
3.6313130377161658,1.4304800315482198,100.00500000000301,2.0021657319082884,0.2,0.35,40.0,300.0,25.0,1,0.35,150.0
3.631539427871211,1.3847831030080555,100.00500000000301,2.1333752138946007,0.2,0.12,40.0,600.0,25.0,1,0.35,150.0
3.6315833941417233,1.395973868395804,100.00500000000301,2.1015272164167835,0.2,0.18,15.0,400.0,25.0,1,0.55,200.0
3.6316420038008608,1.4125402841746522,100.00500000000301,2.0543620560747526,0.35,0.35,40.0,400.0,25.0,1,0.55,200.0
3.631762922868807,1.371047741288362,100.00500000000301,2.173257661658285,0.1,0.35,40.0,600.0,12.5,1,0.55,200.0
3.632615544790678,1.3713615849346217,100.00500000000301,2.1747970281600315,0.2,0.18,25.0,600.0,12.5,1,0.55,200.0
3.632831096499147,1.4135177564808479,100.00500000000301,2.0549666857664404,0.35,0.35,25.0,300.0,25.0,1,0.55,150.0
3.633101725044402,1.4208166109350273,100.00500000000301,2.0348860403123714,0.2,0.18,15.0,300.0,12.5,1,0.55,200.0
3.633167907798702,1.39123428925404,100.00500000000301,2.119596052984619,0.1,0.12,25.0,600.0,25.0,1,0.35,150.0
3.633201846091966,1.418988994158214,100.00500000000301,2.0403938626677336,0.1,0.18,15.0,400.0,12.5,1,0.35,150.0
3.6333721717117107,1.4073824187749526,100.00500000000301,2.074042151247751,0.35,0.18,15.0,600.0,25.0,1,0.35,200.0
3.6334158895607582,1.4099119067609593,100.00500000000301,2.0669399508564394,0.1,0.18,25.0,600.0,25.0,1,0.35,200.0
3.6334242520219404,1.4578940452901241,100.00500000000301,1.9298720192336323,0.35,0.35,15.0,600.0,12.5,1,0.35,350.0
3.633471574197684,1.4035686988624259,100.00500000000301,2.0852225009577534,0.1,0.12,15.0,400.0,12.5,1,0.55,200.0
3.6335475068722745,1.4128533626005335,100.00500000000301,2.058911840776273,0.35,0.35,40.0,300.0,12.5,1,0.55,150.0
3.633668583462037,1.4077962091136271,100.00500000000301,2.073706783852471,0.1,0.18,40.0,600.0,12.5,1,0.35,200.0
3.6337033838984314,1.39014941802404,100.00500000000301,2.124225616783847,0.1,0.12,40.0,600.0,12.5,1,0.35,150.0
3.634158850387905,1.4127658520659605,100.00500000000301,2.0609085666339992,0.2,0.18,15.0,400.0,25.0,1,0.35,150.0
3.634669407994375,1.429962207843643,100.00500000000301,2.0132348575733916,0.35,0.35,40.0,600.0,25.0,1,0.55,350.0
3.634822023094515,1.3777588003762256,100.00500000000301,2.162823493480697,0.1,0.35,40.0,400.0,25.0,1,0.55,150.0
3.634994983812246,1.4122431853041737,100.00500000000301,2.064790852880078,0.1,0.18,40.0,600.0,25.0,1,0.55,350.0
3.635361662052111,1.4086373406250792,100.00500000000301,2.07614091836282,0.2,0.18,40.0,600.0,25.0,1,0.55,350.0
3.6356085932057387,1.3746307543573972,100.00500000000301,2.1740081109951324,0.35,0.35,25.0,600.0,12.5,1,0.55,150.0
3.6356286269012363,1.3820388056677426,100.00500000000301,2.1528994892384246,0.1,0.18,15.0,400.0,12.5,1,0.55,150.0
3.6357657611388903,1.4017534950559714,100.00500000000301,2.0969636173796387,0.1,0.18,15.0,400.0,25.0,1,0.55,200.0
