time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
4.200274,16.800000,16.962565,2.260000,2.711717,16.956055,2.458557
4.240275,17.020000,17.074607,2.670000,2.719991,17.042074,2.292298
4.260277,17.230000,17.140208,3.310000,2.743733,17.150824,3.069203
4.280279,17.140000,17.176420,2.770000,2.627959,17.177752,2.587899
4.300278,17.350000,17.243042,3.290000,2.523846,17.277597,3.160668
4.320280,17.140000,17.286891,2.130000,2.570419,17.257286,2.084260
4.340267,17.430000,17.337414,3.130000,2.237893,17.356508,3.090448
4.360281,17.330000,17.366637,3.170000,2.116102,17.381393,2.837685
4.400284,17.350000,17.431520,2.950000,1.586922,17.448405,2.600592
4.420287,17.600000,17.473491,3.430000,1.066567,17.558624,3.495472
4.440287,17.430000,17.485563,2.410000,0.802596,17.552370,2.636634
4.460287,17.640000,17.505688,2.840000,0.214065,17.632307,3.089616
4.480289,17.420000,17.498349,1.670000,-0.122081,17.594346,1.903236
4.500290,17.600000,17.491583,1.920000,-0.430911,17.639480,2.099646
4.520294,17.380000,17.475259,0.610000,-0.731643,17.581618,0.853370
4.540296,17.660000,17.469749,1.360000,-1.020136,17.647794,1.535521
4.560294,17.360000,17.447283,-0.070000,-1.233438,17.572669,0.177909
4.580292,17.370000,17.431554,-0.210000,-1.550199,17.526502,-0.391154
4.600298,17.390000,17.383970,-0.740000,-1.795203,17.499822,-0.515887
4.620295,17.390000,17.361164,-0.740000,-1.950749,17.478023,-0.543014
4.640300,17.290000,17.313376,-1.120000,-2.187550,17.423194,-0.985139
4.660295,17.280000,17.268239,-1.170000,-2.322179,17.381487,-1.060642
4.680303,17.160000,17.208146,-1.440000,-2.384613,17.307885,-1.559260
4.700300,17.140000,17.176217,-1.450000,-2.359102,17.251022,-1.748593
4.720307,17.130000,17.118156,-1.580000,-2.381012,17.207447,-1.726756
4.740301,17.140000,17.085739,-1.640000,-2.357883,17.179926,-1.536386
4.760307,17.050000,17.024176,-1.710000,-2.399982,17.126339,-1.748502
4.780303,17.060000,16.984743,-1.690000,-2.398624,17.094005,-1.564052
4.800311,16.860000,16.918797,-2.030000,-2.425419,16.998450,-2.248084
4.820308,16.860000,16.884947,-1.960000,-2.496290,16.937058,-2.286870
4.840314,16.740000,16.823160,-2.230000,-2.551820,16.851887,-2.642947
4.860312,16.920000,16.779893,-1.000000,-2.295535,16.862081,-1.697149
4.880316,16.600000,16.721135,-2.320000,-2.383557,16.748354,-2.671980
4.900316,16.780000,16.671855,-1.540000,-2.381375,16.742059,-1.937904
4.940320,16.770000,16.594100,-1.160000,-1.926398,16.707369,-1.364361
4.960319,16.470000,16.573550,-1.980000,-1.296561,16.584438,-2.520976
4.980322,16.670000,16.553657,-1.020000,-0.746655,16.594911,-1.665005
5.000321,16.360000,16.558339,-2.080000,0.084845,16.478452,-2.649042
5.020326,16.640000,16.564785,-0.800000,0.613582,16.516710,-1.367122
5.040326,16.410000,16.588655,-1.310000,1.356778,16.451784,-1.786254
5.060328,16.690000,16.620749,0.060000,1.835385,16.518817,-0.389340
5.080329,16.460000,16.658062,-0.500000,2.510630,16.475418,-0.871378
5.100329,16.750000,16.716079,0.740000,3.253036,16.559229,0.409351
5.120332,16.550000,16.796316,0.150000,4.281846,16.539238,-0.023050
5.140330,16.950000,16.881563,1.990000,4.666545,16.678380,1.735184
5.160334,17.060000,16.976238,3.080000,5.590456,16.809148,2.819286
5.180328,17.070000,17.078776,3.210000,6.066792,16.900836,3.087466
5.200335,17.370000,17.207604,4.250000,6.458849,17.075996,4.367403
5.220335,17.250000,17.327376,3.540000,6.305462,17.148757,3.920384
5.240341,17.530000,17.455059,4.340000,6.630344,17.305122,4.687021
5.260340,17.410000,17.587557,3.670000,6.413995,17.364946,4.239372
5.280340,17.780000,17.708429,5.360000,6.503566,17.546617,5.463225
5.300341,17.780000,17.835953,5.300000,6.118903,17.666607,5.446477
5.320340,18.100000,17.959660,6.330000,6.140401,17.866062,6.491081
5.360347,18.360000,18.204205,6.640000,5.739538,18.184323,7.060086
5.380346,18.180000,18.315380,5.550000,5.278178,18.224838,5.619998
5.400350,18.590000,18.416152,6.600000,5.430276,18.422252,6.563624
5.420349,18.390000,18.515660,5.260000,5.040242,18.465121,5.276839
5.440349,18.680000,18.620877,5.620000,4.789114,18.607465,5.635245
5.460350,18.570000,18.708262,4.590000,4.509968,18.653899,4.665015
