time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
0.800061,7.530000,7.448917,0.000000,-0.104415,7.472317,0.201783
0.826065,7.530000,7.471087,0.000000,-0.161396,7.492943,0.311393
0.852066,7.330000,7.449277,-0.010000,-0.205292,7.449477,-0.025277
0.878069,7.530000,7.451538,0.000000,-0.506324,7.474945,0.172654
0.904064,7.530000,7.450182,0.000000,0.260622,7.494448,0.280394
0.930066,7.230000,7.445911,-0.020000,0.014853,7.420502,-0.243198
0.956066,7.530000,7.451006,0.010000,-0.250507,7.452326,0.051208
0.982068,7.530000,7.451275,0.000000,0.485258,7.476918,0.221709
1.008077,7.330000,7.448815,-0.010000,0.182810,7.436623,-0.073335
1.034078,7.530000,7.470019,0.000000,0.129902,7.464791,0.146824
1.060076,7.530000,7.461401,0.000000,0.372373,7.486436,0.265723
1.086080,7.330000,7.450749,-0.010000,-0.330137,7.443716,-0.061802
1.112080,7.520000,7.467255,0.000000,-0.646973,7.467006,0.134507
1.138082,7.520000,7.441003,0.000000,-0.193367,7.485028,0.242567
1.164079,7.330000,7.419957,-0.010000,-0.704348,7.442601,-0.066510
1.190080,7.520000,7.425726,0.000000,-0.719770,7.466207,0.122880
1.216084,7.320000,7.396646,-0.010000,-0.414761,7.425112,-0.163905
1.242086,7.320000,7.368075,0.000000,-0.835826,7.393490,-0.289533
1.268090,7.520000,7.372573,0.420000,-0.627477,7.429121,0.144675
1.294095,7.300000,7.351650,1.080000,0.026646,7.393330,0.079338
1.320095,7.300000,7.353010,1.680000,0.311333,7.368335,0.107760
1.346082,7.500000,7.386589,2.240000,0.855534,7.411082,0.679790
1.372096,7.290000,7.400502,2.830000,1.575204,7.385637,0.743121
1.398094,7.390000,7.449814,3.390000,1.817100,7.399752,1.043091
1.424097,7.670000,7.526870,3.830000,3.208732,7.496984,1.799974
1.450100,7.540000,7.613998,3.690000,4.483191,7.535920,1.993883
1.476103,7.720000,7.731234,3.790000,4.678511,7.620941,2.428684
1.502107,7.920000,7.884695,4.010000,6.077307,7.746454,3.031803
1.528105,7.930000,8.064340,4.030000,7.547217,7.846054,3.318700
1.554110,8.260000,8.222153,4.450000,6.841304,8.019562,4.028940
1.580110,8.570000,8.416830,5.090000,7.863647,8.243070,4.878397
1.606110,8.570000,8.629219,5.190000,8.951340,8.411955,5.195574
1.632109,8.860000,8.909783,5.650000,9.853913,8.623829,5.749832
1.658111,9.340000,9.169266,6.650000,10.636165,8.924285,6.778816
1.684111,9.330000,9.440691,6.950000,11.141575,9.146747,7.062733
1.702478,9.340000,9.678934,7.100000,12.063384,9.270567,6.922799
1.730119,10.250000,9.992939,7.950000,12.714642,9.666855,8.211690
1.756121,10.360000,10.304649,8.250000,12.909894,9.990599,8.799194
1.782123,10.770000,10.672529,8.800000,13.276726,10.351832,9.521873
1.808127,10.870000,11.011191,8.860000,13.496726,10.649742,9.701531
1.834125,11.370000,11.350901,9.490000,13.554610,11.014866,10.315742
1.860126,11.870000,11.750937,10.350000,13.495279,11.430969,11.134113
1.886125,11.870000,12.113808,10.270000,13.607208,11.737414,11.075412
1.912127,12.460000,12.426681,10.870000,14.398007,12.132485,11.642123
1.938127,12.960000,12.821074,11.610000,14.434197,12.568344,12.354500
1.964131,13.060000,13.191438,11.630000,14.320563,12.916186,12.345124
1.990138,13.560000,13.562291,11.990000,13.514029,13.313557,12.684937
2.016132,14.040000,13.904307,12.480000,13.348774,13.742198,13.155524
2.042136,14.110000,14.225110,12.220000,12.376715,14.072895,12.922877
2.068142,14.480000,14.518787,12.210000,10.138380,14.416545,12.837770
2.094141,14.970000,14.784467,12.330000,9.791400,14.804986,13.042916
2.120140,14.990000,15.011091,11.710000,8.521040,15.088086,12.531752
2.172142,15.430000,15.419344,11.470000,6.588448,15.639775,11.906605
2.198144,15.440000,15.554165,10.920000,5.340975,15.791500,11.035812
2.224134,15.640000,15.684704,10.800000,3.622753,15.953071,10.553549
2.250151,15.930000,15.769675,11.350000,3.117974,16.150489,10.358394
2.276153,15.740000,15.814976,10.410000,2.171663,16.225532,9.345469
2.302153,15.950000,15.865759,9.470000,0.856196,16.331149,8.710144
2.328156,15.970000,15.901228,8.410000,0.467788,16.402153,7.950631
2.354156,15.690000,15.887998,6.800000,-0.749932,16.357333,6.571419
2.380155,15.890000,15.864959,5.890000,-1.770337,16.368665,5.843275
2.406160,15.870000,15.809315,5.030000,-2.147694,16.358160,5.079846
2.432159,15.650000,15.718015,3.780000,-2.879494,16.272232,3.943671
2.458160,15.750000,15.642274,3.010000,-3.865229,16.224701,3.276865
2.484164,15.660000,15.549851,2.240000,-3.640601,16.151474,2.547478
2.510166,15.270000,15.436484,0.990000,-4.444987,15.970771,1.244339
2.536171,15.390000,15.334413,0.460000,-4.984641,15.860219,0.666047
2.562172,15.200000,15.217035,-0.240000,-4.114746,15.713223,-0.072103
2.588175,15.000000,15.093382,-1.020000,-4.166152,15.536553,-0.869985
2.614172,15.090000,15.004187,-1.170000,-3.662592,15.424492,-1.093847
2.640174,14.980000,14.914312,-1.310000,-2.538844,15.304211,-1.368710
2.666172,14.680000,14.838562,-1.820000,-2.311111,15.122549,-1.929147
2.692171,14.890000,14.811447,-1.260000,-1.752640,15.046663,-1.706322
2.718175,14.810000,14.764186,-1.080000,-0.670394,14.966936,-1.607991
2.744183,14.610000,14.756625,-1.280000,-0.094328,14.849040,-1.809419
2.770186,14.900000,14.789442,-0.730000,1.153778,14.847267,-1.237501
2.796186,14.780000,14.818984,-0.630000,2.336226,14.813492,-1.047205
2.822189,14.770000,14.872710,-0.500000,2.627975,14.787457,-0.858882
2.848191,15.070000,14.964414,0.350000,3.125970,14.859437,0.016912
2.874189,14.980000,15.045401,1.090000,4.193203,14.892071,0.400742
2.900191,15.190000,15.141373,1.730000,4.033492,14.982365,1.056740
2.926191,15.390000,15.276168,2.350000,4.477280,15.113320,1.856007
2.952191,15.280000,15.403279,2.420000,5.515238,15.183151,2.040892
2.978195,15.470000,15.541238,2.560000,5.136736,15.293523,2.449635
3.004200,15.770000,15.689465,3.080000,5.448545,15.466783,3.169066
3.030199,15.770000,15.826283,3.220000,5.914522,15.598551,3.447464
3.056201,15.880000,15.964074,3.320000,5.193474,15.729958,3.662480
3.082199,16.290000,16.091779,3.920000,5.135804,15.949033,4.405066
3.108206,16.210000,16.198422,3.890000,4.303587,16.089616,4.464238
3.134203,16.220000,16.336389,3.680000,3.644076,16.195490,4.297461
3.160205,16.540000,16.424743,3.950000,3.159162,16.365959,4.604353
3.186203,16.440000,16.473582,3.720000,2.268637,16.461423,4.409388
3.204575,16.440000,16.529061,3.970000,1.711851,16.503801,4.162905
3.232198,16.630000,16.571227,4.260000,1.222763,16.616658,4.309803
3.258216,16.540000,16.566771,4.420000,0.672191,16.669249,4.160261
3.284216,16.760000,16.584404,4.910000,-0.378037,16.771014,4.372042
3.310205,16.470000,16.590554,4.230000,-0.641208,16.761164,3.817777
3.336218,16.470000,16.546294,3.850000,-1.077243,16.750363,3.519639
3.362220,16.650000,16.527628,4.460000,-1.740052,16.793477,3.692689
3.388221,16.420000,16.486507,4.220000,-1.987654,16.757605,3.244015
3.414219,16.320000,16.422443,3.370000,-2.086906,16.698371,2.707530
3.440222,16.430000,16.347085,2.840000,-2.827956,16.683001,2.536411
3.466224,16.350000,16.261825,2.200000,-2.974087,16.645073,2.209116
3.492232,16.060000,16.162958,1.150000,-4.529159,16.527532,1.392038
3.518233,16.170000,16.065198,0.640000,-4.390154,16.467178,1.101943
3.544230,15.960000,15.959140,0.040000,-4.062978,16.356807,0.611728
3.570234,15.760000,15.829511,-0.330000,-5.156884,16.212319,-0.044045
3.622234,15.570000,15.558322,-1.270000,-4.861702,16.031079,-0.502679
3.648235,15.360000,15.436946,-2.050000,-4.722470,15.833961,-1.220597
3.674233,15.550000,15.340135,-1.920000,-4.368259,15.752986,-1.113246
3.700239,15.150000,15.212357,-2.440000,-3.806587,15.568999,-1.763485
3.726243,14.950000,15.120331,-3.000000,-3.669143,15.371784,-2.406149
3.752248,15.150000,15.042853,-2.830000,-3.288133,15.286094,-2.222371
3.778247,14.850000,14.942039,-3.160000,-3.207333,15.133379,-2.564495
3.804251,14.960000,14.860750,-2.950000,-2.871713,15.053297,-2.387898
3.830252,14.870000,14.806829,-2.810000,-2.171535,14.968880,-2.310020
3.856252,14.660000,14.735992,-2.920000,-1.496544,14.845617,-2.524051
3.882250,14.750000,14.714038,-2.610000,-1.682837,14.782137,-2.315470
3.934251,14.550000,14.659927,-2.300000,-0.092042,14.639582,-2.131388
3.960255,14.750000,14.673431,-1.700000,0.249163,14.649185,-1.533208
3.986262,14.750000,14.693299,-1.270000,1.741706,14.657910,-1.084833
4.012263,14.640000,14.736091,-1.130000,2.081845,14.632554,-0.968859
4.038264,14.830000,14.793318,-0.600000,2.206083,14.674868,-0.438737
4.064265,14.920000,14.870966,-0.020000,3.241152,14.736701,0.095703
4.090265,14.820000,14.957393,0.130000,3.177285,14.755702,0.230034
4.116267,15.120000,15.056687,0.810000,3.752634,14.862056,0.911503
4.142265,15.220000,15.146429,1.340000,4.311343,14.974476,1.472211
4.168256,15.120000,15.247183,1.490000,4.052056,15.031503,1.657099
4.194271,15.390000,15.368486,2.650000,4.016702,15.156948,2.292093
4.220275,15.580000,15.470802,3.640000,4.227466,15.310579,2.966971
4.246276,15.460000,15.555041,3.660000,3.475870,15.392761,3.005425
4.272278,15.760000,15.664207,3.920000,3.214911,15.543564,3.482179
4.298281,15.680000,15.741222,3.630000,3.356882,15.633453,3.450719
4.324281,15.790000,15.810372,3.620000,2.600622,15.732396,3.629038
4.350283,15.990000,15.896783,4.510000,2.231852,15.866059,4.081669
4.376284,15.890000,15.945827,4.800000,2.298652,15.937618,3.997979
4.402284,15.890000,15.985844,4.440000,1.815997,15.989952,3.797489
4.428287,16.200000,16.046562,4.490000,1.373740,16.118642,4.128671
4.454285,16.010000,16.066197,3.940000,1.216749,16.157319,3.774842
4.480290,16.020000,16.084572,3.430000,0.242140,16.185466,3.428319
4.506293,16.230000,16.101025,3.350000,0.265927,16.264555,3.486049
4.532291,16.040000,16.101818,2.800000,0.094306,16.264274,2.997933
4.558295,16.040000,16.081302,2.350000,-1.153892,16.259197,2.585910
4.584293,16.150000,16.061377,2.190000,-1.310032,16.283279,2.467923
4.610297,15.950000,15.996244,1.640000,-1.654654,16.238435,1.893303
4.636295,15.960000,15.964585,1.160000,-2.268890,16.202803,1.494632
4.662297,16.060000,15.923880,1.120000,-1.985708,16.201648,1.513519
4.688301,15.770000,15.858382,1.020000,-1.856454,16.113182,0.934276
4.714305,15.680000,15.813798,0.590000,-2.215413,16.016919,0.385072
4.740307,15.880000,15.761535,0.470000,-1.912112,16.000621,0.463020
4.766310,15.580000,15.705905,-0.150000,-1.596308,15.898221,-0.067728
4.792309,15.780000,15.666279,-0.070000,-1.765278,15.877980,0.041633
4.818310,15.680000,15.620768,-0.210000,-1.399435,15.832494,-0.074339
4.844314,15.470000,15.569579,-0.700000,-1.386099,15.735129,-0.526669
4.870313,15.560000,15.550857,-0.750000,-1.723366,15.686974,-0.567387
4.896314,15.550000,15.525553,-0.690000,-1.327657,15.647638,-0.495351
4.922300,15.440000,15.466296,-0.540000,-1.233158,15.586429,-0.594330
4.948315,15.430000,15.437257,-0.280000,-1.606567,15.538439,-0.498197
4.974320,15.430000,15.400630,0.130000,-0.836937,15.504688,-0.375288
5.000322,15.330000,15.374684,-0.010000,-1.096337,15.451834,-0.434234
5.026324,15.430000,15.341899,0.030000,-1.580142,15.443218,-0.216636
5.052326,15.340000,15.314062,-0.140000,-0.963757,15.412101,-0.215887
5.078325,15.140000,15.285994,-0.590000,-0.900973,15.330884,-0.550151
5.104328,15.330000,15.282809,-0.460000,-0.567985,15.326590,-0.312830
5.130328,15.320000,15.259170,-0.360000,-0.534993,15.322228,-0.151245
5.156330,15.120000,15.222608,-0.680000,-0.841674,15.261291,-0.414005
5.182332,15.220000,15.204925,-0.650000,-0.808826,15.245469,-0.332248
5.208334,15.340000,15.197817,-0.380000,-0.244854,15.270201,-0.020123
5.234338,15.140000,15.186262,-0.550000,-0.557952,15.231194,-0.197911
5.260337,15.250000,15.178847,-0.370000,-0.730684,15.234897,-0.050472
5.286342,15.040000,15.166945,-0.620000,0.066636,15.176735,-0.342743
5.312342,15.130000,15.170536,-0.490000,0.365575,15.159836,-0.284053
5.338346,15.330000,15.161187,0.030000,0.510786,15.207390,0.153725
5.390346,15.180000,15.300600,-0.070000,1.940717,15.213274,0.330468
5.416345,15.400000,15.358391,0.380000,3.562253,15.286509,0.846576
