time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
4.506293,16.230000,16.101025,3.350000,0.265927,16.216096,2.440590
4.532291,16.040000,16.101818,2.800000,0.094306,16.191282,1.195011
4.558295,16.040000,16.081302,2.350000,-1.153892,16.169626,0.598142
4.584293,16.150000,16.061377,2.190000,-1.310032,16.194017,0.965869
4.610297,15.950000,15.996244,1.640000,-1.654654,16.128067,-0.244724
4.636295,15.960000,15.964585,1.160000,-2.268890,16.084077,-0.559709
4.662297,16.060000,15.923880,1.120000,-1.985708,16.091062,0.093149
4.688301,15.770000,15.858382,1.020000,-1.856454,15.980409,-1.374439
4.714305,15.680000,15.813798,0.590000,-2.215413,15.869322,-2.182748
4.740307,15.880000,15.761535,0.470000,-1.912112,15.872609,-0.936030
4.766310,15.580000,15.705905,-0.150000,-1.596308,15.756783,-2.131243
4.792309,15.780000,15.666279,-0.070000,-1.765278,15.757820,-1.018699
4.818310,15.680000,15.620768,-0.210000,-1.399435,15.720115,-1.077139
4.844314,15.470000,15.569579,-0.700000,-1.386099,15.612911,-2.159728
4.870313,15.560000,15.550857,-0.750000,-1.723366,15.577222,-1.654776
4.896314,15.550000,15.525553,-0.690000,-1.327657,15.550901,-1.234891
4.922300,15.440000,15.466296,-0.540000,-1.233158,15.492241,-1.516735
4.948315,15.430000,15.437257,-0.280000,-1.606567,15.451124,-1.328123
4.974320,15.430000,15.400630,0.130000,-0.836937,15.426761,-1.023437
5.000322,15.330000,15.374684,-0.010000,-1.096337,15.373838,-1.318020
5.026324,15.430000,15.341899,0.030000,-1.580142,15.380132,-0.601896
5.052326,15.340000,15.314062,-0.140000,-0.963757,15.351339,-0.775744
5.078325,15.140000,15.285994,-0.590000,-0.900973,15.255200,-1.863649
5.104328,15.330000,15.282809,-0.460000,-0.567985,15.267251,-0.805671
5.130328,15.320000,15.259170,-0.360000,-0.534993,15.273746,-0.375924
5.156330,15.120000,15.222608,-0.680000,-0.841674,15.201320,-1.338572
5.182332,15.220000,15.204925,-0.650000,-0.808826,15.193582,-0.859688
5.208334,15.340000,15.197817,-0.380000,-0.244854,15.237494,0.139737
5.234338,15.140000,15.186262,-0.550000,-0.557952,15.189987,-0.708312
5.260337,15.250000,15.178847,-0.370000,-0.730684,15.202663,-0.219162
5.286342,15.040000,15.166945,-0.620000,0.066636,15.129947,-1.241112
5.312342,15.130000,15.170536,-0.490000,0.365575,15.117691,-0.840154
5.338346,15.330000,15.161187,0.030000,0.510786,15.189912,0.593782
5.390346,15.180000,15.300600,-0.070000,1.940717,15.210124,0.542759
5.416345,15.400000,15.358391,0.380000,3.562253,15.309910,1.850239
