cost,pos_rmse,vel_rmse,lag_x_ms,lag_y_ms,quiet_vel_rms,closure_cm,used_rate,reject_rate,q_pos,q_vel,r_vel,vel_gate
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,5.0,200.0,300.0,180.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,5.0,200.0,300.0,240.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,10.0,200.0,300.0,90.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,10.0,200.0,300.0,140.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,10.0,200.0,300.0,180.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,10.0,200.0,300.0,240.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,20.0,200.0,300.0,90.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,20.0,200.0,300.0,140.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,20.0,200.0,300.0,180.0
8.883102735407146,3.3094578508496957,4.490145709674724,100.00999999999927,140.013999999999,3.1372511768341242,25.08921455037095,0.9568733153638814,0.0,20.0,200.0,300.0,240.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,1.0,350.0,600.0,90.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,1.0,350.0,600.0,140.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,1.0,350.0,600.0,180.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,1.0,350.0,600.0,240.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,3.0,350.0,600.0,90.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,3.0,350.0,600.0,140.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,3.0,350.0,600.0,180.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,3.0,350.0,600.0,240.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,5.0,350.0,600.0,90.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,5.0,350.0,600.0,140.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,5.0,350.0,600.0,180.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,5.0,350.0,600.0,240.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,10.0,350.0,600.0,90.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,10.0,350.0,600.0,140.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,10.0,350.0,600.0,180.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,10.0,350.0,600.0,240.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,20.0,350.0,600.0,90.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,20.0,350.0,600.0,140.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,20.0,350.0,600.0,180.0
9.007900879338143,2.962042915853385,4.665258363549966,120.01199999999912,160.01599999999883,3.23503421047992,25.484251472034973,0.9568733153638814,0.0,20.0,350.0,600.0,240.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,1.0,350.0,900.0,90.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,1.0,350.0,900.0,140.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,1.0,350.0,900.0,180.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,1.0,350.0,900.0,240.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,3.0,350.0,900.0,90.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,3.0,350.0,900.0,140.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,3.0,350.0,900.0,180.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,3.0,350.0,900.0,240.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,5.0,350.0,900.0,90.0
