time_s,flow_x_cm,flow_y_cm,flow_vx_cm_s,flow_vy_cm_s,obs_vx_cm_s,obs_vy_cm_s,logged_ekf_x_cm,logged_ekf_y_cm,logged_ekf_vx_cm_s,logged_ekf_vy_cm_s,replay_x_cm,replay_y_cm,replay_vx_cm_s,replay_vy_cm_s,replay_used,replay_rejected,replay_innov_x_cm_s,replay_innov_y_cm_s
2.680170,-61.460000,-77.130000,-1.200000,-5.300000,0.000000,0.000000,-53.980000,-116.990000,4.400000,-6.600000,-62.238237,-74.431261,3.522680,-7.971788,1.000000,0.000000,-4.119320,9.321977
2.700168,-61.260000,-77.130000,2.100000,-3.700000,10.000000,0.000000,-53.890000,-117.120000,5.200000,-5.600000,-62.167790,-74.590681,4.455158,-6.824166,1.000000,0.000000,6.477320,7.971788
2.720172,-61.200000,-77.400000,2.300000,-6.500000,2.800000,-13.100000,-53.790000,-117.240000,4.900000,-6.700000,-62.078669,-74.727191,4.217939,-7.723625,1.000000,0.000000,-1.655158,-6.275834
2.740169,-61.200000,-77.880000,1.500000,-11.800000,-0.200000,-24.000000,-53.690000,-117.370000,4.100000,-9.100000,-61.994323,-74.881641,3.586856,-10.048633,1.000000,0.000000,-4.417939,-16.276375
2.760176,-60.890000,-78.530000,5.800000,-18.000000,15.700000,-32.600000,-53.610000,-117.550000,5.800000,-12.500000,-61.922561,-75.082684,5.313035,-13.262307,1.000000,0.000000,12.113144,-22.551367
2.780169,-60.890000,-78.530000,4.000000,-12.600000,0.000000,0.000000,-53.490000,-117.800000,5.800000,-12.500000,-61.816337,-75.347837,5.313035,-13.262307,0.000000,0.000000,-5.313035,13.262307
2.800179,-60.900000,-79.110000,2.700000,-17.500000,-0.300000,-28.900000,-53.380000,-118.050000,4.800000,-15.100000,-61.710024,-75.613216,4.420109,-15.749963,1.000000,0.000000,-5.613035,-15.637693
2.820173,-60.850000,-79.110000,2.600000,-12.200000,2.300000,0.000000,-53.280000,-118.360000,4.400000,-12.700000,-61.621648,-75.928121,4.093045,-13.320254,1.000000,0.000000,-2.120109,15.749963
2.840180,-61.290000,-79.070000,-4.700000,-7.900000,-22.000000,2.200000,-53.190000,-118.610000,0.400000,-10.500000,-61.539758,-76.194619,0.157646,-10.979462,1.000000,0.000000,-26.093045,15.520254
2.860177,-61.290000,-78.790000,-3.200000,-1.400000,0.100000,13.600000,-53.180000,-118.820000,0.400000,-6.900000,-61.536606,-76.414175,0.149096,-7.333807,1.000000,0.000000,-0.057646,24.579462
2.880181,-61.290000,-78.790000,-2.300000,-1.000000,0.000000,0.000000,-53.170000,-118.960000,0.300000,-5.900000,-61.533623,-76.560881,0.127252,-6.259334,1.000000,0.000000,-0.149096,7.333807
2.900179,-60.780000,-78.800000,6.000000,-0.700000,25.400000,-0.200000,-53.160000,-119.080000,3.900000,-5.100000,-61.531079,-76.686055,3.796416,-5.379624,1.000000,0.000000,25.272748,6.059334
2.920184,-60.550000,-79.240000,7.500000,-7.100000,11.200000,-22.000000,-53.080000,-119.180000,5.000000,-7.500000,-61.455131,-76.793674,4.864145,-7.776580,1.000000,0.000000,7.403584,-16.620376
2.940181,-60.560000,-80.060000,5.100000,-17.300000,-0.400000,-41.100000,-52.980000,-119.330000,4.200000,-12.300000,-61.357863,-76.949182,4.108720,-12.558624,1.000000,0.000000,-5.264145,-33.323420
2.960186,-59.890000,-80.640000,13.600000,-20.800000,33.500000,-28.900000,-52.900000,-119.580000,8.400000,-14.700000,-61.275668,-77.200418,8.311284,-14.895225,1.000000,0.000000,29.391280,-16.341376
2.980185,-59.890000,-80.640000,9.500000,-14.500000,0.000000,0.000000,-52.730000,-119.880000,7.200000,-12.600000,-61.109451,-77.498307,7.126082,-12.771142,1.000000,0.000000,-8.311284,14.895225
3.000191,-60.320000,-80.640000,0.300000,-10.100000,-21.200000,0.200000,-52.590000,-120.130000,3.100000,-10.800000,-60.966886,-77.753807,3.094590,-10.925032,1.000000,0.000000,-28.326082,12.971142
3.020188,-60.780000,-80.410000,-6.600000,-3.700000,-23.000000,11.200000,-52.520000,-120.350000,-0.500000,-7.600000,-60.905004,-77.972275,-0.613781,-7.780786,1.000000,0.000000,-26.094590,22.125032
3.040193,-60.770000,-80.110000,-4.600000,1.900000,0.100000,15.000000,-52.530000,-120.500000,-0.400000,-4.400000,-60.917282,-78.127929,-0.512450,-4.546742,1.000000,0.000000,0.713781,22.780786
3.060191,-60.770000,-80.110000,-3.200000,1.300000,0.000000,0.000000,-52.540000,-120.590000,-0.300000,-3.800000,-60.927530,-78.218855,-0.439760,-3.901796,1.000000,0.000000,0.512450,4.546742
3.080194,-60.290000,-79.790000,4.900000,5.600000,24.100000,15.700000,-52.550000,-120.660000,3.000000,-1.000000,-60.936327,-78.296903,3.039169,-1.122908,1.000000,0.000000,24.539760,19.601796
3.100194,-60.180000,-80.220000,5.100000,-2.400000,5.600000,-21.500000,-52.490000,-120.690000,3.400000,-3.900000,-60.875544,-78.319361,3.402051,-4.010440,1.000000,0.000000,2.560831,-20.377092
3.120197,-59.620000,-80.640000,12.000000,-8.000000,28.100000,-20.900000,-52.420000,-120.760000,6.900000,-6.300000,-60.807492,-78.399582,6.900802,-6.403042,1.000000,0.000000,24.697949,-16.889560
3.140196,-59.620000,-80.640000,8.400000,-5.600000,0.000000,0.000000,-52.280000,-120.890000,5.900000,-5.400000,-60.669483,-78.527636,5.923467,-5.496203,1.000000,0.000000,-6.900802,6.403042
3.160198,-59.550000,-80.640000,6.900000,-3.900000,3.400000,0.000000,-52.160000,-121.000000,5.600000,-4.600000,-60.551002,-78.637571,5.566137,-4.717925,1.000000,0.000000,-2.523467,5.496203
3.180199,-59.540000,-80.470000,4.800000,-0.100000,0.100000,8.700000,-52.050000,-121.090000,4.800000,-2.700000,-60.439674,-78.731934,4.792215,-2.818151,1.000000,0.000000,-5.466137,13.417925
3.200206,-59.810000,-80.090000,-0.500000,5.600000,-13.100000,19.100000,-51.950000,-121.150000,2.200000,0.300000,-60.343796,-78.788317,2.259097,0.284946,1.000000,0.000000,-17.892215,21.918151
3.220204,-59.800000,-79.820000,-0.200000,7.800000,0.100000,13.000000,-51.900000,-121.140000,1.900000,2.100000,-60.298618,-78.782619,1.953449,2.084924,1.000000,0.000000,-2.159097,12.715054
3.240204,-59.840000,-79.820000,-0.700000,5.500000,-1.700000,0.000000,-51.860000,-121.100000,1.400000,1.800000,-60.259549,-78.740920,1.436287,1.789794,1.000000,0.000000,-3.653449,-2.084924
3.260205,-59.550000,-79.830000,3.700000,3.800000,14.200000,-0.200000,-51.840000,-121.060000,3.200000,1.500000,-60.230822,-78.705123,3.242978,1.508141,1.000000,0.000000,12.763713,-1.989794
3.280210,-59.040000,-79.840000,10.200000,2.500000,25.300000,-0.300000,-51.770000,-121.030000,6.400000,1.200000,-60.165947,-78.674952,6.365117,1.252201,1.000000,0.000000,22.057022,-1.808141
3.300210,-59.040000,-79.840000,7.100000,1.700000,0.000000,0.000000,-51.640000,-121.010000,6.400000,1.200000,-60.038644,-78.649908,6.365117,1.252201,0.000000,0.000000,-6.365117,-1.252201
3.320209,-58.560000,-79.840000,12.200000,1.100000,24.100000,-0.300000,-51.510000,-120.980000,9.200000,1.000000,-59.911348,-78.624865,9.174336,1.006331,1.000000,0.000000,17.734883,-1.552201
3.340211,-58.560000,-79.840000,8.500000,0.800000,0.000000,0.000000,-51.330000,-120.960000,7.800000,0.800000,-59.727843,-78.604737,7.763436,0.851570,1.000000,0.000000,-9.174336,-1.006331
3.360211,-58.550000,-79.280000,6.100000,8.900000,0.400000,28.000000,-51.170000,-120.940000,6.600000,4.900000,-59.572574,-78.587705,6.655463,4.936584,1.000000,0.000000,-7.363436,27.148430
3.400215,-58.980000,-78.210000,-3.400000,17.600000,-21.800000,22.500000,-50.920000,-120.670000,1.700000,10.800000,-59.306329,-78.390222,1.969517,7.828866,1.000000,0.000000,-28.455463,17.563416
3.440219,-58.710000,-78.220000,2.300000,8.500000,13.600000,-0.200000,-50.860000,-120.270000,3.200000,7.800000,-59.227541,-78.077036,3.998726,6.428043,1.000000,0.000000,11.630483,-8.028866
3.460218,-58.290000,-78.220000,7.900000,5.900000,20.800000,-0.300000,-50.800000,-120.110000,5.700000,6.600000,-59.147570,-77.948482,6.773286,5.316975,1.000000,0.000000,16.801274,-6.728043
3.480218,-57.810000,-78.230000,12.700000,4.000000,23.900000,-0.300000,-50.680000,-119.980000,8.300000,5.600000,-59.012104,-77.842142,9.489314,4.426211,1.000000,0.000000,17.126714,-5.616975
3.500219,-57.810000,-78.230000,8.900000,2.800000,0.000000,0.000000,-50.510000,-119.860000,7.100000,4.800000,-58.822309,-77.753614,8.028736,3.744936,1.000000,0.000000,-9.489314,-4.426211
3.520222,-57.260000,-77.850000,14.400000,7.700000,27.300000,19.200000,-50.370000,-119.770000,10.000000,6.900000,-58.661710,-77.678704,10.930341,6.071949,1.000000,0.000000,19.271264,15.455064
3.540224,-57.250000,-77.240000,10.200000,14.400000,0.500000,30.000000,-50.170000,-119.630000,8.600000,10.200000,-58.443081,-77.557253,9.385188,9.616655,1.000000,0.000000,-10.430341,23.928051
3.560224,-57.100000,-76.600000,9.400000,19.700000,7.400000,32.100000,-50.000000,-119.420000,8.500000,13.300000,-58.255377,-77.364920,9.094608,12.907637,1.000000,0.000000,-1.985188,22.483345
3.580225,-57.100000,-76.230000,6.600000,19.300000,0.300000,18.500000,-49.830000,-119.160000,7.300000,14.000000,-58.073476,-77.106754,7.818631,13.719012,1.000000,0.000000,-8.794608,5.592363
3.600226,-57.220000,-76.230000,2.800000,13.500000,-6.100000,0.100000,-49.680000,-118.880000,5.400000,12.000000,-57.917096,-76.832360,5.812344,11.755914,1.000000,0.000000,-13.918631,-13.619012
3.640228,-56.500000,-76.240000,11.000000,6.400000,22.600000,-0.300000,-49.440000,-118.430000,8.800000,8.800000,-57.684590,-76.362100,8.502357,9.824104,1.000000,0.000000,16.787656,-12.055914
3.660231,-56.170000,-76.250000,12.600000,4.400000,16.200000,-0.200000,-49.260000,-118.250000,9.900000,7.500000,-57.514518,-76.165588,9.696275,8.269348,1.000000,0.000000,7.697643,-10.024104
3.680229,-56.180000,-76.530000,8.700000,-1.000000,-0.200000,-14.000000,-49.060000,-118.100000,8.400000,4.400000,-57.320612,-76.000218,8.197828,4.897429,1.000000,0.000000,-9.896275,-22.269348
3.700233,-55.780000,-76.260000,12.000000,3.200000,19.700000,13.500000,-48.890000,-118.010000,10.000000,5.700000,-57.156622,-75.902250,9.908861,6.177125,1.000000,0.000000,11.502172,8.602571
3.720234,-55.470000,-75.770000,13.000000,9.600000,15.300000,24.300000,-48.690000,-117.900000,10.800000,8.300000,-56.958435,-75.778701,10.700413,8.838009,1.000000,0.000000,5.391139,18.122875
3.740239,-55.470000,-75.410000,9.200000,12.000000,0.300000,17.800000,-48.470000,-117.730000,9.300000,9.700000,-56.744373,-75.601897,9.187998,10.141251,1.000000,0.000000,-10.400413,8.961991
3.760239,-55.470000,-75.410000,6.400000,8.400000,0.000000,0.000000,-48.290000,-117.530000,8.000000,8.300000,-56.560613,-75.399072,7.861374,8.676990,1.000000,0.000000,-9.187998,-10.141251
3.780238,-55.100000,-75.420000,10.000000,5.800000,18.500000,-0.300000,-48.130000,-117.370000,9.500000,7.100000,-56.403394,-75.225541,9.389394,7.387631,1.000000,0.000000,10.638626,-8.976990
3.800239,-54.740000,-75.430000,12.400000,3.900000,17.800000,-0.300000,-47.940000,-117.220000,10.600000,6.000000,-56.215597,-75.077781,10.592745,6.287719,1.000000,0.000000,8.410606,-7.687631
3.820238,-54.740000,-75.430000,8.700000,2.700000,0.000000,0.000000,-47.720000,-117.100000,10.600000,6.000000,-56.003752,-74.952033,10.592745,6.287719,0.000000,0.000000,-10.592745,-6.287719
3.840242,-54.410000,-75.430000,11.000000,1.800000,16.300000,-0.200000,-47.510000,-116.980000,11.500000,5.000000,-55.791855,-74.826253,11.502962,5.253031,1.000000,0.000000,5.707255,-6.487719
3.860245,-54.410000,-75.430000,7.700000,1.300000,0.000000,0.000000,-47.280000,-116.880000,9.800000,4.200000,-55.561761,-74.721177,9.725023,4.441104,1.000000,0.000000,-11.502962,-5.253031
3.900246,-54.610000,-75.280000,0.800000,3.100000,-9.600000,10.600000,-46.920000,-116.730000,5.600000,4.200000,-55.172751,-74.543528,6.487677,5.472848,1.000000,0.000000,-19.325023,6.158896
3.920249,-54.600000,-75.030000,0.600000,5.900000,0.200000,12.600000,-46.800000,-116.650000,4.800000,5.400000,-55.042978,-74.434055,5.479957,6.615110,1.000000,0.000000,-6.287677,7.127152
3.940250,-54.590000,-74.560000,0.600000,11.200000,0.400000,23.400000,-46.700000,-116.540000,4.200000,8.000000,-54.933373,-74.301746,4.691941,9.218826,1.000000,0.000000,-5.079957,16.784890
3.960249,-54.590000,-74.560000,0.400000,7.800000,0.000000,0.000000,-46.620000,-116.380000,3.600000,6.900000,-54.839539,-74.117379,3.981435,7.822808,1.000000,0.000000,-4.691941,-9.218826
3.980250,-54.270000,-74.570000,5.000000,5.400000,15.900000,-0.200000,-46.550000,-116.240000,5.300000,5.800000,-54.759906,-73.960915,5.754517,6.629284,1.000000,0.000000,11.918565,-8.022808
4.000250,-53.900000,-74.740000,9.100000,1.200000,18.800000,-8.600000,-46.440000,-116.120000,7.300000,3.800000,-54.644816,-73.828329,7.669989,4.393164,1.000000,0.000000,13.045483,-15.229284
4.020251,-53.900000,-74.740000,6.400000,0.800000,0.000000,0.000000,-46.290000,-116.040000,6.200000,3.200000,-54.491408,-73.740461,6.554623,3.754313,1.000000,0.000000,-7.669989,-4.393164
4.040252,-53.900000,-74.740000,4.500000,0.500000,0.000000,0.000000,-46.170000,-115.980000,5.300000,2.800000,-54.360309,-73.665371,5.608214,3.212235,1.000000,0.000000,-6.554623,-3.754313
4.060257,-53.760000,-74.740000,5.200000,0.300000,6.800000,-0.100000,-46.060000,-115.920000,5.500000,2.300000,-54.248117,-73.601110,5.779397,2.736480,1.000000,0.000000,1.191786,-3.312235
4.080257,-53.980000,-74.630000,0.200000,1.900000,-11.100000,5.400000,-45.950000,-115.870000,3.100000,2.800000,-54.132529,-73.546381,3.364308,3.117574,1.000000,0.000000,-16.879397,2.663520
4.100256,-54.260000,-74.630000,-3.900000,1.400000,-13.800000,0.200000,-45.890000,-115.820000,0.700000,2.400000,-54.065246,-73.484032,0.915485,2.701326,1.000000,0.000000,-17.164308,-2.917574
4.120259,-54.260000,-74.630000,-2.700000,0.900000,0.000000,0.000000,-45.870000,-115.770000,0.600000,2.100000,-54.046934,-73.429998,0.785146,2.316733,1.000000,0.000000,-0.915485,-2.701326
4.140259,-54.300000,-74.450000,-2.400000,3.300000,-1.600000,8.900000,-45.860000,-115.730000,0.300000,3.000000,-54.031231,-73.383663,0.446097,3.252545,1.000000,0.000000,-2.385146,6.583267
4.160265,-53.900000,-74.350000,4.100000,3.900000,19.500000,5.200000,-45.850000,-115.660000,3.000000,3.300000,-54.022306,-73.318593,3.151600,3.529068,1.000000,0.000000,19.053903,1.947455
4.180263,-53.530000,-74.590000,8.500000,-0.800000,18.800000,-12.100000,-45.790000,-115.600000,5.200000,1.100000,-53.959281,-73.248018,5.371621,1.311790,1.000000,0.000000,15.648400,-15.629068
4.220266,-53.530000,-74.590000,4.100000,-0.400000,0.000000,0.000000,-45.590000,-115.550000,3.800000,0.800000,-53.744400,-73.195543,4.519516,1.103699,1.000000,0.000000,-5.371621,-1.311790
4.240269,-53.740000,-74.580000,-0.200000,-0.200000,-10.700000,0.200000,-45.520000,-115.530000,1.800000,0.700000,-53.653996,-73.173466,2.176422,0.964572,1.000000,0.000000,-15.219516,-0.903699
4.260269,-53.990000,-74.490000,-3.900000,1.200000,-12.500000,4.700000,-45.480000,-115.520000,-0.200000,1.300000,-53.610467,-73.154174,-0.033687,1.527087,1.000000,0.000000,-14.676422,3.735428
4.280271,-54.260000,-74.480000,-6.600000,0.900000,-13.000000,0.200000,-45.480000,-115.490000,-2.000000,1.200000,-53.611141,-73.123629,-1.954733,1.330470,1.000000,0.000000,-12.966313,-1.327087
4.300273,-54.260000,-74.480000,-4.600000,0.600000,0.000000,0.000000,-45.520000,-115.470000,-1.700000,1.000000,-53.650240,-73.097017,-1.668584,1.135705,1.000000,0.000000,1.954733,-1.330470
4.320268,-54.140000,-74.340000,-1.500000,2.500000,5.600000,6.900000,-45.560000,-115.450000,-0.600000,1.800000,-53.683603,-73.074309,-0.613976,1.972054,1.000000,0.000000,7.268584,5.764295
4.340271,-54.140000,-74.340000,-1.100000,1.700000,0.000000,0.000000,-45.570000,-115.410000,-0.600000,1.800000,-53.695884,-73.034862,-0.613976,1.972054,0.000000,0.000000,0.613976,-1.972054
4.360269,-53.700000,-74.350000,5.800000,1.000000,22.000000,-0.500000,-45.590000,-115.370000,2.900000,1.400000,-53.708163,-72.995425,3.024708,1.574290,1.000000,0.000000,22.613976,-2.472054
4.380278,-53.260000,-74.700000,10.700000,-4.400000,22.000000,-17.300000,-45.530000,-115.340000,5.800000,-1.400000,-53.647641,-72.963925,5.976928,-1.362216,1.000000,0.000000,18.975292,-18.874290
4.400272,-53.260000,-74.700000,7.400000,-3.100000,0.000000,0.000000,-45.410000,-115.370000,4.900000,-1.100000,-53.528139,-72.991161,5.069882,-1.155489,1.000000,0.000000,-5.976928,1.362216
4.420280,-53.090000,-74.710000,7.700000,-2.200000,8.400000,-0.200000,-45.310000,-115.390000,5.400000,-1.000000,-53.426700,-73.014280,5.566099,-1.013112,1.000000,0.000000,3.330118,0.955489
4.440275,-53.430000,-74.700000,0.300000,-1.400000,-16.800000,0.400000,-45.200000,-115.420000,2.200000,-0.800000,-53.315406,-73.034537,2.278225,-0.805381,1.000000,0.000000,-22.366099,1.413112
4.460281,-53.860000,-74.690000,-6.200000,-0.800000,-21.500000,0.500000,-45.160000,-115.430000,-1.200000,-0.600000,-53.269828,-73.050650,-1.182685,-0.615384,1.000000,0.000000,-23.778225,1.305381
4.480274,-53.860000,-74.690000,-4.300000,-0.500000,0.000000,0.000000,-45.180000,-115.450000,-1.000000,-0.500000,-53.293474,-73.062953,-1.011815,-0.526475,1.000000,0.000000,1.182685,0.615384
4.500284,-54.050000,-74.680000,-5.800000,-0.300000,-9.400000,0.200000,-45.200000,-115.460000,-2.200000,-0.400000,-53.313720,-73.073488,-2.217236,-0.422077,1.000000,0.000000,-8.388185,0.726475
4.520279,-54.060000,-75.070000,-4.200000,-6.100000,-0.500000,-19.600000,-45.250000,-115.460000,-2.000000,-3.100000,-53.358054,-73.081927,-1.971456,-3.166928,1.000000,0.000000,1.717236,-19.177923
4.540286,-54.070000,-75.610000,-3.200000,-12.300000,-0.600000,-26.700000,-45.290000,-115.530000,-1.800000,-6.500000,-53.397497,-73.145288,-1.775735,-6.525344,1.000000,0.000000,1.371456,-23.533072
4.560283,-54.080000,-75.990000,-2.300000,-14.300000,-0.400000,-18.900000,-45.320000,-115.660000,-1.600000,-8.300000,-53.433006,-73.275775,-1.579834,-8.287454,1.000000,0.000000,1.375735,-12.374656
4.580288,-54.080000,-75.990000,-1.600000,-10.000000,0.000000,0.000000,-45.360000,-115.830000,-1.400000,-7.100000,-53.464610,-73.441566,-1.355225,-7.109204,1.000000,0.000000,1.579834,8.287454
4.600290,-54.120000,-75.990000,-1.700000,-6.900000,-1.800000,0.000000,-45.390000,-115.970000,-1.400000,-6.100000,-53.491718,-73.583764,-1.418385,-6.099659,1.000000,0.000000,-0.444775,7.109204
4.620288,-54.300000,-75.980000,-3.900000,-4.800000,-9.100000,0.200000,-45.420000,-116.090000,-2.500000,-5.200000,-53.520083,-73.705745,-2.508243,-5.205872,1.000000,0.000000,-7.681615,6.299659
4.660292,-54.530000,-75.750000,-4.200000,1.000000,0.300000,11.100000,-45.540000,-116.280000,-3.200000,-2.200000,-53.620422,-73.914001,-2.062747,-2.619130,1.000000,0.000000,2.808243,16.305872
4.680294,-54.540000,-76.270000,-3.200000,-7.000000,-0.700000,-25.800000,-45.610000,-116.330000,-2.800000,-5.500000,-53.661681,-73.966389,-1.852941,-6.188009,1.000000,0.000000,1.362747,-23.180870
4.700295,-54.560000,-76.860000,-2.400000,-13.800000,-0.800000,-29.700000,-45.670000,-116.440000,-2.500000,-8.900000,-53.698742,-74.090155,-1.694375,-9.728759,1.000000,0.000000,1.052941,-23.511991
4.720297,-54.730000,-77.410000,-4.300000,-17.800000,-8.600000,-27.200000,-45.720000,-116.620000,-3.400000,-11.500000,-53.732633,-74.284750,-2.717511,-12.317294,1.000000,0.000000,-6.905625,-17.471241
4.740298,-54.740000,-77.720000,-3.100000,-17.100000,-0.400000,-15.500000,-45.790000,-116.850000,-3.000000,-12.100000,-53.786986,-74.531108,-2.378252,-12.783208,1.000000,0.000000,2.317511,-3.182706
4.760297,-54.750000,-78.120000,-2.300000,-17.900000,-0.500000,-19.800000,-45.850000,-117.090000,-2.600000,-13.200000,-53.834549,-74.786759,-2.105726,-13.801314,1.000000,0.000000,1.878252,-7.016792
4.780300,-54.750000,-78.120000,-1.600000,-12.500000,0.000000,0.000000,-45.900000,-117.360000,-2.200000,-11.300000,-53.876669,-75.062827,-1.802180,-11.811820,1.000000,0.000000,2.105726,13.801314
4.800302,-55.020000,-78.110000,-5.200000,-8.600000,-13.600000,0.400000,-45.950000,-117.580000,-3.900000,-9.600000,-53.912717,-75.299087,-3.494699,-10.059909,1.000000,0.000000,-11.797820,12.211820
4.840303,-55.320000,-78.320000,-6.900000,-7.400000,-14.600000,-10.700000,-46.090000,-117.940000,-4.900000,-8.600000,-54.052508,-75.701493,-5.268819,-10.162166,1.000000,0.000000,-11.105301,-0.640091
4.860306,-55.320000,-78.320000,-4.800000,-5.200000,0.000000,0.000000,-46.190000,-118.120000,-4.900000,-8.600000,-54.157900,-75.904767,-5.268819,-10.162166,0.000000,0.000000,5.268819,10.162166
4.880307,-55.160000,-78.510000,-1.100000,-6.300000,7.700000,-9.000000,-46.290000,-118.290000,-2.900000,-8.700000,-54.263282,-76.108021,-3.049787,-9.963314,1.000000,0.000000,12.968819,1.162166
4.900306,-54.920000,-78.800000,2.800000,-8.800000,11.900000,-14.400000,-46.350000,-118.460000,-0.600000,-9.600000,-54.324275,-76.307277,-0.616175,-10.685543,1.000000,0.000000,14.949787,-4.436686
4.920310,-54.930000,-79.060000,1.800000,-10.100000,-0.400000,-13.100000,-46.360000,-118.660000,-0.600000,-10.100000,-54.336600,-76.521030,-0.582253,-11.064414,1.000000,0.000000,0.216175,-2.414457
4.940310,-54.930000,-79.060000,1.200000,-7.000000,0.000000,0.000000,-46.370000,-118.860000,-0.500000,-8.600000,-54.348246,-76.742319,-0.493330,-9.374628,1.000000,0.000000,0.582253,11.064414
4.960313,-54.930000,-79.060000,0.900000,-4.900000,0.000000,0.000000,-46.380000,-119.030000,-0.400000,-7.300000,-54.358114,-76.929839,-0.419477,-7.971220,1.000000,0.000000,0.493330,9.374628
5.000315,-55.180000,-79.050000,-2.100000,-2.300000,0.000000,0.000000,-46.440000,-119.310000,-1.800000,-5.300000,-54.374894,-77.248704,-0.350624,-6.662828,1.000000,0.000000,0.419477,7.971220
5.020316,-55.180000,-79.050000,-1.500000,-1.600000,0.000000,0.000000,-46.470000,-119.410000,-1.600000,-4.500000,-54.381906,-77.381967,-0.295269,-5.610926,1.000000,0.000000,0.350624,6.662828
5.040319,-55.180000,-79.050000,-1.000000,-1.100000,0.000000,0.000000,-46.510000,-119.500000,-1.300000,-3.900000,-54.387813,-77.494203,-0.249971,-4.750138,1.000000,0.000000,0.295269,5.610926
5.060317,-55.190000,-79.400000,-0.900000,-6.000000,-0.500000,-17.400000,-46.530000,-119.580000,-1.200000,-5.800000,-54.392812,-77.589196,-0.287525,-6.650113,1.000000,0.000000,-0.250029,-12.649862
5.080318,-55.200000,-79.540000,-0.700000,-6.300000,-0.200000,-6.900000,-46.560000,-119.700000,-1.100000,-6.000000,-54.398562,-77.722205,-0.274582,-6.687064,1.000000,0.000000,0.087525,-0.249887
5.100321,-55.200000,-79.810000,-0.600000,-8.400000,-0.400000,-13.500000,-46.580000,-119.820000,-1.000000,-7.000000,-54.404055,-77.855966,-0.292916,-7.682985,1.000000,0.000000,-0.125418,-6.812936
5.120319,-55.200000,-79.810000,-0.400000,-5.900000,0.000000,0.000000,-46.600000,-119.960000,-0.800000,-6.000000,-54.409913,-78.009611,-0.250460,-6.569395,1.000000,0.000000,0.292916,7.682985
5.140323,-55.200000,-79.810000,-0.300000,-4.100000,0.000000,0.000000,-46.620000,-120.080000,-0.700000,-5.200000,-54.414923,-78.141025,-0.214384,-5.623132,1.000000,0.000000,0.250460,6.569395
5.160327,-55.200000,-79.810000,-0.200000,-2.900000,0.000000,0.000000,-46.630000,-120.190000,-0.600000,-4.400000,-54.419211,-78.253510,-0.183645,-4.816886,1.000000,0.000000,0.214384,5.623132
5.180328,-55.200000,-79.810000,-0.100000,-2.000000,0.000000,0.000000,-46.650000,-120.280000,-0.500000,-3.800000,-54.422884,-78.349852,-0.157404,-4.128589,1.000000,0.000000,0.183645,4.816886
5.200326,-55.200000,-79.810000,-0.100000,-1.400000,0.000000,0.000000,-46.660000,-120.350000,-0.400000,-3.200000,-54.426032,-78.432416,-0.134969,-3.540136,1.000000,0.000000,0.157404,4.128589
5.220330,-55.200000,-79.810000,0.000000,-0.900000,0.000000,0.000000,-46.670000,-120.420000,-0.400000,-2.800000,-54.428732,-78.503233,-0.115767,-3.036477,1.000000,0.000000,0.134969,3.540136
5.260332,-55.220000,-80.180000,-0.100000,-5.200000,-0.300000,-10.200000,-46.680000,-120.550000,-0.300000,-4.500000,-54.433363,-78.624698,-0.145044,-4.174866,1.000000,0.000000,-0.184233,-7.163523
5.280332,-55.230000,-80.420000,-0.200000,-7.300000,-0.400000,-12.100000,-46.690000,-120.640000,-0.300000,-5.600000,-54.436264,-78.708195,-0.184346,-5.396555,1.000000,0.000000,-0.254956,-7.925134
5.300334,-55.230000,-80.670000,-0.300000,-8.800000,-0.400000,-12.300000,-46.700000,-120.750000,-0.300000,-6.500000,-54.439951,-78.816137,-0.216853,-6.437149,1.000000,0.000000,-0.215654,-6.903445
5.320333,-55.240000,-80.950000,-0.300000,-10.300000,-0.400000,-13.900000,-46.710000,-120.880000,-0.300000,-7.600000,-54.444288,-78.944874,-0.244006,-7.543594,1.000000,0.000000,-0.183147,-7.462851
5.340334,-55.240000,-80.950000,-0.200000,-7.200000,0.000000,0.000000,-46.710000,-121.030000,-0.300000,-6.500000,-54.449168,-79.095753,-0.208269,-6.438740,1.000000,0.000000,0.244006,7.543594
5.380338,-55.240000,-80.950000,-0.100000,-3.500000,0.000000,0.000000,-46.730000,-121.280000,-0.200000,-5.600000,-54.457500,-79.353329,-0.208269,-6.438740,0.000000,0.000000,0.208269,6.438740
5.400340,-55.240000,-80.950000,0.000000,-2.400000,0.000000,0.000000,-46.730000,-121.390000,-0.200000,-4.700000,-54.461666,-79.482116,-0.171207,-5.292972,1.000000,0.000000,0.208269,6.438740
5.420340,-55.090000,-80.950000,2.300000,-1.800000,7.800000,-0.200000,-46.740000,-121.480000,1.000000,-4.000000,-54.465090,-79.587976,1.164418,-4.439613,1.000000,0.000000,7.971207,5.092972
5.440343,-55.090000,-80.950000,1.600000,-1.200000,0.000000,0.000000,-46.720000,-121.560000,0.800000,-3.400000,-54.441798,-79.676781,0.977769,-3.727969,1.000000,0.000000,-1.164418,4.439613
5.460343,-55.090000,-80.950000,1.100000,-0.800000,0.000000,0.000000,-46.700000,-121.630000,0.700000,-2.900000,-54.422243,-79.751341,0.826078,-3.149614,1.000000,0.000000,-0.977769,3.727969
