cost,rmse,lag_ms,quiet_rms,acc_gain,acc_alpha,q_z,q_vz,r_z,vel_obs,vel_alpha,r_vz
3.880902161824481,1.8088070354184338,104.0080000000001,1.4627860754458457,0.1,0.08,15.0,600.0,12.5,1,0.55,150.0
3.8819259173958383,1.806672355209073,104.0080000000001,1.4718101776764676,0.1,0.22,40.0,600.0,25.0,1,0.55,150.0
3.881949201995929,1.8061349707388101,104.0080000000001,1.47341208930605,0.1,0.35,40.0,600.0,25.0,1,0.55,150.0
3.883013384799103,1.8066541905382338,104.0080000000001,1.474969126459622,0.1,0.22,15.0,600.0,25.0,1,0.55,150.0
3.8830287466756888,1.8061154523507796,104.0080000000001,1.476552269499737,0.1,0.35,15.0,600.0,25.0,1,0.55,150.0
3.8847032827708974,1.8093344787776038,104.0080000000001,1.472139439980835,0.1,0.22,80.0,600.0,25.0,1,0.55,150.0
3.884719109568048,1.8087903450539895,104.0080000000001,1.4737393271830204,0.1,0.35,80.0,600.0,25.0,1,0.55,150.0
3.885758930465329,1.8124009721990861,104.0080000000001,1.4663941664749767,0.1,0.12,80.0,600.0,12.5,1,0.55,150.0
3.8875682502991773,1.81546492379144,104.0080000000001,1.462809504307817,0.1,0.08,40.0,600.0,12.5,1,0.55,150.0
3.8883772387006594,1.814206695820645,104.0080000000001,1.468715836800037,0.1,0.12,40.0,600.0,25.0,1,0.55,150.0
3.8894697130974847,1.8141857723839179,104.0080000000001,1.4718969734673304,0.1,0.12,15.0,600.0,25.0,1,0.55,150.0
3.8897631132169925,1.813217144711009,104.0080000000001,1.4755027671599488,0.1,0.22,40.0,600.0,50.0,1,0.55,150.0
3.889778055792201,1.8126740400855628,104.0080000000001,1.4770971877332484,0.1,0.35,40.0,600.0,50.0,1,0.55,150.0
3.8897831670638547,1.8135376297753243,104.0080000000001,1.4746443922529404,0.1,0.22,80.0,600.0,50.0,1,0.55,150.0
3.8897984693620793,1.8129933269213936,104.0080000000001,1.4762432641162413,0.1,0.35,80.0,600.0,50.0,1,0.55,150.0
3.8911791532619313,1.8168929668956821,104.0080000000001,1.4690462467607088,0.1,0.12,80.0,600.0,25.0,1,0.55,150.0
3.8928610748737498,1.8146581025667823,104.0080000000001,1.48023706373419,0.1,0.35,15.0,600.0,50.0,1,0.55,150.0
3.892867103118545,1.8152141403288413,104.0080000000001,1.4786656079705793,0.1,0.22,15.0,600.0,50.0,1,0.55,150.0
3.89510933637243,1.8220661405821643,104.0080000000001,1.4654948451150422,0.1,0.08,80.0,600.0,12.5,1,0.55,150.0
3.8962574661669116,1.820792353598255,104.0080000000001,1.4724146073390147,0.1,0.12,40.0,600.0,50.0,1,0.55,150.0
3.8962805715971993,1.8211176769715054,104.0080000000001,1.4715511275019781,0.1,0.12,80.0,600.0,50.0,1,0.55,150.0
3.8977247167231788,1.8238730179607778,104.0080000000001,1.4678048536068566,0.1,0.08,40.0,600.0,25.0,1,0.55,150.0
3.898794849342595,1.8238317196963634,104.0080000000001,1.4709803704178022,0.1,0.08,15.0,600.0,25.0,1,0.55,150.0
3.8993992196059377,1.82281797734683,104.0080000000001,1.4756035493117339,0.1,0.12,15.0,600.0,50.0,1,0.55,150.0
3.900561218645863,1.8265894468995958,104.0080000000001,1.4681479192750453,0.1,0.08,80.0,600.0,25.0,1,0.55,150.0
3.905626034606815,1.8196724857240436,104.0080000000001,1.5023815682364852,0.2,0.08,40.0,600.0,12.5,1,0.55,150.0
3.9056586000303164,1.830507475203594,104.0080000000001,1.4715174995049187,0.1,0.08,40.0,600.0,50.0,1,0.55,150.0
3.905692870547016,1.8308426656563201,104.0080000000001,1.4706577282591284,0.1,0.08,80.0,600.0,50.0,1,0.55,150.0
3.9087782276115375,1.8186656116704165,104.0080000000001,1.5142646169746272,0.2,0.12,40.0,600.0,50.0,1,0.55,150.0
3.908817156492657,1.8325464594516248,104.0080000000001,1.4747162772600884,0.1,0.08,15.0,600.0,50.0,1,0.55,150.0
3.9089499933952863,1.819079735424949,104.0080000000001,1.5135721656295316,0.2,0.12,80.0,600.0,50.0,1,0.55,150.0
3.9114741601536847,1.8203804858354418,104.0080000000001,1.5170676409092623,0.2,0.12,15.0,600.0,50.0,1,0.55,150.0
3.9133598049409235,1.8263514122467641,104.0080000000001,1.505395407697595,0.2,0.08,80.0,600.0,12.5,1,0.55,150.0
