time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
1.760118,8.870000,9.031611,-0.410000,-1.438638,9.246547,1.418429
1.780120,9.070000,8.991633,0.170000,-1.421854,9.237750,1.420238
1.800123,8.890000,8.967325,-0.500000,-0.898073,9.178128,0.987120
1.820123,9.100000,8.944154,0.330000,-0.667426,9.188681,1.172292
1.840125,8.810000,8.942314,-0.690000,-0.064600,9.113701,0.637519
1.860124,9.010000,8.936573,0.100000,0.146669,9.110324,0.762236
1.880127,8.820000,8.957546,-0.600000,0.648156,9.053190,0.409518
1.900116,9.120000,8.977067,0.770000,0.873703,9.092034,0.933621
1.920131,8.910000,8.999377,0.640000,1.617580,9.062904,0.793872
1.940130,9.110000,9.036599,1.470000,1.816699,9.096224,1.152485
1.960134,8.900000,9.082768,0.570000,2.587987,9.062887,0.881098
1.980133,9.000000,9.135629,0.660000,2.865546,9.064873,0.963596
2.000137,9.300000,9.195990,2.370000,3.487120,9.150188,1.672029
2.020137,9.100000,9.264439,1.820000,3.592735,9.159821,1.611434
2.040137,9.510000,9.340043,3.480000,4.207904,9.281661,2.433288
2.060140,9.320000,9.414901,2.790000,4.207188,9.321858,2.416134
2.080142,9.640000,9.502086,3.860000,4.623791,9.441569,3.026066
2.100142,9.450000,9.593429,2.950000,4.476384,9.479579,2.856028
2.120141,9.860000,9.681319,4.370000,4.731152,9.622212,3.540527
2.140143,9.670000,9.769131,3.460000,4.512187,9.677236,3.381890
2.160146,9.980000,9.861186,4.280000,4.749280,9.804346,3.823575
2.180132,9.890000,9.950969,3.640000,4.303230,9.874709,3.741289
2.200150,10.200000,10.044267,4.910000,4.357053,10.013402,4.278227
2.220147,10.000000,10.128948,4.070000,3.902466,10.062137,3.980368
2.240150,10.310000,10.210172,4.760000,3.978419,10.183928,4.327022
2.260150,10.210000,10.279930,4.030000,3.929962,10.246955,4.134624
2.280154,10.510000,10.374112,4.850000,3.895793,10.376385,4.510065
2.300153,10.300000,10.441145,3.660000,3.991091,10.414063,4.087749
2.320157,10.700000,10.538592,5.050000,3.994678,10.551774,4.639673
2.340158,10.480000,10.605449,4.250000,4.002232,10.593645,4.306496
2.360158,10.770000,10.703681,4.880000,4.118533,10.704109,4.590925
2.380159,10.670000,10.770999,4.140000,4.261500,10.758100,4.363031
2.400160,10.970000,10.876132,5.120000,4.429000,10.880396,4.776898
2.420163,10.770000,10.951808,4.120000,4.581855,10.915740,4.406542
2.440162,11.180000,11.054391,5.330000,4.753831,11.054511,4.940433
2.460165,10.980000,11.139567,4.300000,4.914475,11.102214,4.622630
2.480166,11.380000,11.253377,5.470000,5.046080,11.247342,5.144694
2.500167,11.270000,11.342864,4.830000,5.240179,11.324689,4.997415
2.520169,11.560000,11.458141,5.520000,5.390929,11.461420,5.331355
