time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
7.800499,28.340000,28.338214,5.910000,6.399961,28.295221,5.696965
7.820495,28.350000,28.464653,5.910000,6.301258,28.378865,5.100299
7.840502,28.650000,28.595733,6.030000,6.483094,28.546287,6.239163
7.860495,28.650000,28.717020,6.000000,6.271371,28.651286,5.773314
7.880502,28.950000,28.847912,6.210000,6.329123,28.832635,6.857199
7.900498,28.940000,28.956228,6.140000,6.191494,28.942784,6.221053
7.920507,29.140000,29.099265,6.050000,6.188083,29.088543,6.510305
7.940502,29.140000,29.213231,6.010000,6.291943,29.179192,5.718232
7.960508,29.420000,29.341133,6.120000,5.582953,29.342815,6.563537
7.980505,29.420000,29.456931,6.080000,5.767533,29.444679,5.950501
